"","Frame","Clock","x","y","h","w","label","score","FileName","diff","Event"
"869",132954,"1:28:38",993,219,292,89,NA,NA,"VT0115_S1_VP7_20190607",0,88
"870",132955,"1:28:38",824,521,167,141,NA,NA,"VT0115_S1_VP7_20190607",1,88
"871",132955,"1:28:38",904,68,364,289,NA,NA,"VT0115_S1_VP7_20190607",0,88
"872",132956,"1:28:38",743,74,501,298,NA,NA,"VT0115_S1_VP7_20190607",1,88
"873",132957,"1:28:38",645,0,567,293,NA,NA,"VT0115_S1_VP7_20190607",1,88
"874",132958,"1:28:38",532,0,304,398,NA,NA,"VT0115_S1_VP7_20190607",1,88
"875",132959,"1:28:38",584,0,211,232,NA,NA,"VT0115_S1_VP7_20190607",1,88
"876",132960,"1:28:38",476,0,130,453,NA,NA,"VT0115_S1_VP7_20190607",1,88
"877",132960,"1:28:38",494,47,83,259,NA,NA,"VT0115_S1_VP7_20190607",0,88
"878",132962,"1:28:38",567,48,144,96,NA,NA,"VT0115_S1_VP7_20190607",2,88
"879",132963,"1:28:38",527,35,164,92,NA,NA,"VT0115_S1_VP7_20190607",1,88
"880",132964,"1:28:38",533,18,139,98,NA,NA,"VT0115_S1_VP7_20190607",1,88
"881",133092,"1:28:43",640,0,124,268,NA,NA,"VT0115_S1_VP7_20190607",128,89
"882",133093,"1:28:43",587,0,249,426,NA,NA,"VT0115_S1_VP7_20190607",1,89
"883",133094,"1:28:43",647,60,373,425,NA,NA,"VT0115_S1_VP7_20190607",1,89
"884",133095,"1:28:43",789,256,428,344,NA,NA,"VT0115_S1_VP7_20190607",1,89
"885",133096,"1:28:43",870,413,307,410,NA,NA,"VT0115_S1_VP7_20190607",1,89
"886",133097,"1:28:43",1052,637,83,224,NA,NA,"VT0115_S1_VP7_20190607",1,89
"887",133149,"1:28:45",909,546,174,198,NA,NA,"VT0115_S1_VP7_20190607",52,90
"888",133150,"1:28:46",779,452,268,259,NA,NA,"VT0115_S1_VP7_20190607",1,90
"889",133151,"1:28:46",818,402,284,204,NA,NA,"VT0115_S1_VP7_20190607",1,90
"890",133152,"1:28:46",601,373,326,317,NA,NA,"VT0115_S1_VP7_20190607",1,90
"891",133153,"1:28:46",539,340,354,517,NA,NA,"VT0115_S1_VP7_20190607",1,90
"892",133154,"1:28:46",650,306,319,234,NA,NA,"VT0115_S1_VP7_20190607",1,90
"893",133155,"1:28:46",649,282,314,204,NA,NA,"VT0115_S1_VP7_20190607",1,90
"894",133156,"1:28:46",676,244,319,222,NA,NA,"VT0115_S1_VP7_20190607",1,90
"895",133157,"1:28:46",616,201,361,265,NA,NA,"VT0115_S1_VP7_20190607",1,90
"896",133158,"1:28:46",595,156,281,339,NA,NA,"VT0115_S1_VP7_20190607",1,90
"897",133159,"1:28:46",654,140,167,144,NA,NA,"VT0115_S1_VP7_20190607",1,90
"898",133716,"1:29:08",724,192,127,77,NA,NA,"VT0115_S1_VP7_20190607",557,91
"899",133717,"1:29:08",683,211,164,151,NA,NA,"VT0115_S1_VP7_20190607",1,91
"900",133718,"1:29:08",681,245,254,175,NA,NA,"VT0115_S1_VP7_20190607",1,91
"901",133719,"1:29:08",570,222,473,470,NA,NA,"VT0115_S1_VP7_20190607",1,91
"902",133720,"1:29:08",688,389,331,350,NA,NA,"VT0115_S1_VP7_20190607",1,91
"903",134827,"1:29:53",0,541,179,140,NA,NA,"VT0115_S1_VP7_20190607",1107,92
"904",134828,"1:29:53",152,466,254,338,NA,NA,"VT0115_S1_VP7_20190607",1,92
"905",134829,"1:29:53",393,313,310,496,NA,NA,"VT0115_S1_VP7_20190607",1,92
"906",134829,"1:29:53",112,206,295,282,NA,NA,"VT0115_S1_VP7_20190607",0,92
"907",134830,"1:29:53",647,70,416,491,NA,NA,"VT0115_S1_VP7_20190607",1,92
"908",134831,"1:29:53",946,0,283,334,NA,NA,"VT0115_S1_VP7_20190607",1,92
"909",138967,"1:32:38",1083,589,131,187,NA,NA,"VT0115_S1_VP7_20190607",4136,93
"910",138967,"1:32:38",954,632,88,112,NA,NA,"VT0115_S1_VP7_20190607",0,93
"911",138968,"1:32:38",836,524,196,254,NA,NA,"VT0115_S1_VP7_20190607",1,93
"912",138969,"1:32:38",669,438,257,306,NA,NA,"VT0115_S1_VP7_20190607",1,93
"913",138970,"1:32:38",535,354,342,417,NA,NA,"VT0115_S1_VP7_20190607",1,93
"914",138970,"1:32:38",526,428,230,102,NA,NA,"VT0115_S1_VP7_20190607",0,93
"915",138971,"1:32:38",504,263,397,582,NA,NA,"VT0115_S1_VP7_20190607",1,93
"916",138972,"1:32:38",520,209,419,467,NA,NA,"VT0115_S1_VP7_20190607",1,93
"917",138973,"1:32:38",563,161,402,298,NA,NA,"VT0115_S1_VP7_20190607",1,93
"918",138974,"1:32:38",640,148,330,161,NA,NA,"VT0115_S1_VP7_20190607",1,93
"919",139830,"1:33:13",1030,282,344,250,NA,NA,"VT0115_S1_VP7_20190607",856,94
"920",139831,"1:33:13",537,0,457,743,NA,NA,"VT0115_S1_VP7_20190607",1,94
"921",139832,"1:33:13",0,0,547,694,NA,NA,"VT0115_S1_VP7_20190607",1,94
"922",139833,"1:33:13",0,0,402,398,NA,NA,"VT0115_S1_VP7_20190607",1,94
"923",140918,"1:33:56",668,193,171,143,NA,NA,"VT0115_S1_VP7_20190607",1085,95
"924",140919,"1:33:56",655,175,322,181,NA,NA,"VT0115_S1_VP7_20190607",1,95
"925",140920,"1:33:56",515,244,457,497,NA,NA,"VT0115_S1_VP7_20190607",1,95
"926",140920,"1:33:56",943,347,156,116,NA,NA,"VT0115_S1_VP7_20190607",0,95
"927",140921,"1:33:56",522,381,336,440,NA,NA,"VT0115_S1_VP7_20190607",1,95
"928",140921,"1:33:56",913,497,194,152,NA,NA,"VT0115_S1_VP7_20190607",0,95
"929",140922,"1:33:56",655,565,150,275,NA,NA,"VT0115_S1_VP7_20190607",1,95
"930",141044,"1:34:01",854,28,487,426,NA,NA,"VT0115_S1_VP7_20190607",122,96
"931",141045,"1:34:01",790,0,662,490,NA,NA,"VT0115_S1_VP7_20190607",1,96
"932",141046,"1:34:01",697,0,400,380,NA,NA,"VT0115_S1_VP7_20190607",1,96
"933",141047,"1:34:01",539,0,217,305,NA,NA,"VT0115_S1_VP7_20190607",1,96
"934",141048,"1:34:01",490,0,193,324,NA,NA,"VT0115_S1_VP7_20190607",1,96
"935",141049,"1:34:01",119,178,187,102,NA,NA,"VT0115_S1_VP7_20190607",1,96
"936",141049,"1:34:01",481,2,166,115,NA,NA,"VT0115_S1_VP7_20190607",0,96
"937",141050,"1:34:02",487,0,130,85,NA,NA,"VT0115_S1_VP7_20190607",1,96
"938",141144,"1:34:05",574,0,113,236,NA,NA,"VT0115_S1_VP7_20190607",94,97
"939",141145,"1:34:05",518,0,283,393,NA,NA,"VT0115_S1_VP7_20190607",1,97
"940",141146,"1:34:05",557,101,464,408,NA,NA,"VT0115_S1_VP7_20190607",1,97
"941",141146,"1:34:05",625,121,124,161,NA,NA,"VT0115_S1_VP7_20190607",0,97
"942",141147,"1:34:05",704,190,496,350,NA,NA,"VT0115_S1_VP7_20190607",1,97
"943",141148,"1:34:05",823,258,423,289,NA,NA,"VT0115_S1_VP7_20190607",1,97
"944",141149,"1:34:05",963,507,213,230,NA,NA,"VT0115_S1_VP7_20190607",1,97
"945",141214,"1:34:08",932,595,125,173,NA,NA,"VT0115_S1_VP7_20190607",65,98
"946",141215,"1:34:08",837,477,243,230,NA,NA,"VT0115_S1_VP7_20190607",1,98
"947",141216,"1:34:08",836,412,306,253,NA,NA,"VT0115_S1_VP7_20190607",1,98
"948",141217,"1:34:08",740,373,318,253,NA,NA,"VT0115_S1_VP7_20190607",1,98
"949",141218,"1:34:08",669,331,362,272,NA,NA,"VT0115_S1_VP7_20190607",1,98
"950",141219,"1:34:08",613,272,403,315,NA,NA,"VT0115_S1_VP7_20190607",1,98
"951",141220,"1:34:08",523,212,368,537,NA,NA,"VT0115_S1_VP7_20190607",1,98
"952",141221,"1:34:08",579,167,407,445,NA,NA,"VT0115_S1_VP7_20190607",1,98
"953",141222,"1:34:08",622,148,335,230,NA,NA,"VT0115_S1_VP7_20190607",1,98
"954",141223,"1:34:08",676,144,114,104,NA,NA,"VT0115_S1_VP7_20190607",1,98
"955",141241,"1:34:09",693,165,169,68,NA,NA,"VT0115_S1_VP7_20190607",18,98
"956",141242,"1:34:09",679,160,136,77,NA,NA,"VT0115_S1_VP7_20190607",1,98
"957",141463,"1:34:18",689,201,116,116,NA,NA,"VT0115_S1_VP7_20190607",221,99
"958",141464,"1:34:18",676,209,202,157,NA,NA,"VT0115_S1_VP7_20190607",1,99
"959",141465,"1:34:18",695,259,288,162,NA,NA,"VT0115_S1_VP7_20190607",1,99
"960",141466,"1:34:18",691,345,346,199,NA,NA,"VT0115_S1_VP7_20190607",1,99
"961",141467,"1:34:18",746,429,291,334,NA,NA,"VT0115_S1_VP7_20190607",1,99
"962",141467,"1:34:18",628,466,254,211,NA,NA,"VT0115_S1_VP7_20190607",0,99
