DVDRef,DVDNumber,TapeLength,Protocol,Observer,BroodRef,Situation,Deaths,OffspringNo,Age,Wrong,DVDdate,DVDtime,Weather,Wind,Notes
4258,VN0291,,,,1744,2,FALSE,4,6,FALSE,30/5/2014,0/1/1900,0,1,
4259,VN0292,90,2,PW,1703,4,FALSE,1,10,FALSE,31/5/2014,0/1/1900,0,0,
4260,VN0293,,,,1712,4,FALSE,4,8,FALSE,31/5/2014,0/1/1900,0,0,Personality video
4262,VN0294,90,2,PW,1720,4,FALSE,3,6,FALSE,31/5/2014,0/1/1900,0,0,
4263,VN0295,,,,1745,2,FALSE,5,5,FALSE,31/5/2014,0/1/1900,0,0,
4264,VN0296,,,,1746,2,FALSE,4,5,FALSE,31/5/2014,0/1/1900,0,0,
4265,VN0297,90,2,PW,1698,4,FALSE,2,10,FALSE,31/5/2014,0/1/1900,0,0,
4266,VN0298,,,,1713,4,FALSE,5,8,FALSE,31/5/2014,0/1/1900,1,1,Personality video
4267,VN0299,,,,1733,2,FALSE,5,11,FALSE,1/6/2014,0/1/1900,1,0,
4268,VN0300,,,,1734,2,FALSE,4,11,FALSE,1/6/2014,0/1/1900,0,0,
4269,VN0301,,,,1735,2,FALSE,4,10,FALSE,1/6/2014,0/1/1900,0,0,
4271,VN0303,,,,1711,4,FALSE,4,10,FALSE,2/6/2014,0/1/1900,1,1,
4272,VN0304,90,2,PW,1719,4,FALSE,4,6,FALSE,2/6/2014,0/1/1900,1,1,
4273,VN0305,90,2,PW,1712,4,FALSE,4,10,FALSE,2/6/2014,0/1/1900,1,1,
4274,VN0306,,,,1720,4,FALSE,3,8,FALSE,2/6/2014,0/1/1900,0,1,Personality video
4275,VN0307,,,,1738,2,FALSE,4,11,FALSE,2/6/2014,0/1/1900,3,1,
4276,VN0308,,,,1768,2,FALSE,4,5,FALSE,2/6/2014,0/1/1900,3,1,
4277,VN0309,,,,1736,2,FALSE,4,11,FALSE,2/6/2014,0/1/1900,2,1,
4278,VN0310,,,,1737,2,FALSE,5,11,FALSE,2/6/2014,0/1/1900,2,1,
4279,VN0311,60.40000153,2,PW,1713,4,FALSE,5,10,FALSE,2/6/2014,0/1/1900,2,1,
4280,VN0312,,,,1740,2,FALSE,4,11,FALSE,2/6/2014,0/1/1900,0,1,
4281,VN0313,90,2,PW,1714,4,FALSE,2,10,FALSE,2/6/2014,0/1/1900,3,1,
4282,VN0315,,,,1770,2,FALSE,4,5,FALSE,2/6/2014,0/1/1900,0,1,
4283,VN0317,,,,1749,2,FALSE,4,5,FALSE,3/6/2014,0/1/1900,0,0,
4285,VN0318,,,,1739,2,FALSE,4,11,FALSE,3/6/2014,0/1/1900,1,2,
4286,VN0319,,,,1771,2,FALSE,5,5,FALSE,3/6/2014,0/1/1900,1,2,
4287,VN0321,,,,1741,2,FALSE,5,11,FALSE,4/6/2014,0/1/1900,0,3,
4288,VN0323,,,,1719,4,FALSE,4,8,FALSE,4/6/2014,0/1/1900,0,2,Personality video
4290,VN0325,74,2,LL,1720,4,FALSE,3,10,FALSE,4/6/2014,0/1/1900,0,2,
4291,VN0326,,,,1750,2,FALSE,5,5,FALSE,4/6/2014,0/1/1900,0,2,
4292,VN0327,90,2,LL,1727,4,FALSE,3,6,FALSE,4/6/2014,0/1/1900,1,2,
4293,VN0328,,,,1744,2,FALSE,4,11,FALSE,4/6/2014,0/1/1900,1,2,
4294,VN0329,90,2,PW,1730,4,FALSE,4,6,FALSE,4/6/2014,0/1/1900,1,2,
4295,VN0330,,,,1753,2,FALSE,4,5,FALSE,5/6/2014,0/1/1900,0,0,
4296,VN0331,,,,1754,2,FALSE,5,5,FALSE,5/6/2014,0/1/1900,0,0,
4297,VN0332,,,,1755,2,FALSE,5,5,FALSE,5/6/2014,0/1/1900,0,0,
4298,VN0333,,,,1756,2,FALSE,5,5,FALSE,5/6/2014,0/1/1900,0,1,
4299,VN0334,90,2,LL,1726,4,FALSE,3,6,FALSE,5/6/2014,0/1/1900,0,0,
4300,VN0335,,,,1757,2,FALSE,5,5,FALSE,5/6/2014,0/1/1900,0,0,
4301,VN0336,,,,1758,2,FALSE,3,5,FALSE,5/6/2014,0/1/1900,0,1,
4302,VN0337,,,,1743,2,FALSE,3,11,FALSE,5/6/2014,0/1/1900,0,0,
4303,VN0339,75.59999847,2,LL,1719,4,FALSE,4,10,FALSE,6/6/2014,0/1/1900,1,2,
4304,VN0341,,,,1745,2,FALSE,5,11,FALSE,6/6/2014,0/1/1900,1,2,
4305,VN0342,,,,1746,2,FALSE,4,11,FALSE,6/6/2014,0/1/1900,1,2,
4306,VN0343,,,,1762,2,FALSE,5,5,FALSE,6/6/2014,0/1/1900,1,2,
4307,VN0344,,,,1763,2,FALSE,5,5,FALSE,6/6/2014,0/1/1900,1,2,
4308,VN0345,,,,1727,4,FALSE,3,8,FALSE,6/6/2014,0/1/1900,0,1,Personality video
4309,VN0346,78.30000305,2,LL,1732,4,FALSE,2,6,FALSE,6/6/2014,0/1/1900,1,2,
4310,VN0347,,,,1764,2,FALSE,4,5,FALSE,7/6/2014,0/1/1900,1,2,
4311,VN0348,,,,1765,2,FALSE,5,5,FALSE,7/6/2014,0/1/1900,0,1,
4312,VN0349,,,,1726,4,FALSE,3,8,FALSE,7/6/2014,0/1/1900,1,2,Personality video
4313,VN0351,,,,1766,2,FALSE,4,5,FALSE,8/6/2014,0/1/1900,0,2,
4314,VN0352,90,2,LL,1734,4,FALSE,4,6,FALSE,8/6/2014,0/1/1900,0,1,
4315,VN0354,90,2,LL,1727,4,FALSE,3,10,FALSE,8/6/2014,0/1/1900,0,1,
4317,VN0355,,,,1732,4,FALSE,2,8,FALSE,8/6/2014,0/1/1900,0,2,
4318,VN0356,90,2,PW,1733,4,FALSE,4,6,FALSE,9/6/2014,0/1/1900,0,1,
4319,VN0357,,,,1749,2,FALSE,4,11,FALSE,9/6/2014,0/1/1900,0,1,
4320,VN0358,90,2,LL,1726,4,FALSE,3,10,FALSE,9/6/2014,0/1/1900,1,1,
4321,VN0359,,,,1771,2,FALSE,5,11,FALSE,9/6/2014,0/1/1900,0,1,
4322,VN0360,,,,1772,2,FALSE,5,11,FALSE,9/6/2014,0/1/1900,1,1,
4323,VN0361,,,,1750,2,FALSE,5,11,FALSE,10/6/2014,0/1/1900,0,2,
4324,VN0362,,,,1777,2,FALSE,4,5,FALSE,10/6/2014,0/1/1900,0,2,
4325,VN0363,,,,1734,4,FALSE,4,8,FALSE,10/6/2014,0/1/1900,0,1,Personality video
4326,VN0364,,,,1774,2,FALSE,4,5,FALSE,10/6/2014,0/1/1900,0,1,
4327,VN0365,90,2,LL,1735,4,FALSE,3,6,FALSE,10/6/2014,0/1/1900,0,2,
4328,VN0366,,,,1775,2,FALSE,5,5,FALSE,10/6/2014,0/1/1900,0,2,
4329,VN0367,,,,1776,2,FALSE,4,5,FALSE,10/6/2014,0/1/1900,1,2,
4330,VN0368,84.19999695,2,LL,1732,4,FALSE,2,10,FALSE,10/6/2014,0/1/1900,1,2,
4332,VN0370,,,,1754,2,FALSE,5,11,FALSE,11/6/2014,0/1/1900,0,1,
4333,VN0372,,,,1755,2,FALSE,5,11,FALSE,11/6/2014,0/1/1900,0,1,
4334,VN0373,,,,1756,2,FALSE,5,11,FALSE,11/6/2014,0/1/1900,0,1,
4335,VN0374,90,2,LL,1738,4,FALSE,4,6,FALSE,11/6/2014,0/1/1900,0,1,
4336,VN0375,,,,1778,2,FALSE,4,5,FALSE,11/6/2014,0/1/1900,0,1,
4337,VN0376,,,,1873,2,FALSE,1,5,FALSE,11/6/2014,0/1/1900,0,1,
4338,VN0377,,,,1779,2,FALSE,4,5,FALSE,11/6/2014,0/1/1900,0,1,
4339,VN0378,,,,1757,2,FALSE,5,11,FALSE,11/6/2014,0/1/1900,0,1,
4340,VN0379,90,2,LL,1736,4,FALSE,2,6,FALSE,11/6/2014,0/1/1900,0,1,
4341,VN0380,90,2,LL,1737,4,FALSE,3,6,FALSE,11/6/2014,0/1/1900,0,1,
4342,VN0381,,,,1758,2,FALSE,3,11,FALSE,11/6/2014,0/1/1900,0,1,
4343,VN0382,,,,1816,2,FALSE,1,5,FALSE,11/6/2014,0/1/1900,0,1,
4344,VN0383,90,2,LL,1742,4,FALSE,1,6,FALSE,12/6/2014,0/1/1900,2,0,
4345,VN0384,,,,1780,2,FALSE,5,5,FALSE,12/6/2014,0/1/1900,0,1,
4346,VN0385,,,,1781,2,FALSE,5,5,FALSE,12/6/2014,0/1/1900,0,1,
4347,VN0386,90,2,LL,1734,4,FALSE,4,10,FALSE,12/6/2014,0/1/1900,0,0,
4348,VN0387,,,,1762,2,FALSE,5,11,FALSE,12/6/2014,0/1/1900,0,0,
4349,VN0388,,,,1763,2,FALSE,5,11,FALSE,12/6/2014,0/1/1900,0,0,
4350,VN0389,,,,1735,4,FALSE,3,8,FALSE,12/6/2014,0/1/1900,0,1,Personality video
4351,VN0390,,,,1782,2,FALSE,4,5,FALSE,12/6/2014,0/1/1900,0,0,
4352,VN0391,90,2,LL,1739,4,FALSE,4,6,FALSE,12/6/2014,0/1/1900,0,0,
4353,VN0392,90,2,PW,1740,4,FALSE,5,6,FALSE,12/6/2014,0/1/1900,0,0,
4354,VN0393,,,,1783,2,FALSE,4,6,FALSE,12/6/2014,0/1/1900,0,1,
4355,VN0394,90,2,LL,1759,4,FALSE,4,6,FALSE,13/6/2014,0/1/1900,0,0,
4356,VN0395,90,2,LL,1733,4,FALSE,3,10,FALSE,13/6/2014,0/1/1900,0,0,
4357,VN0396,,,,1784,2,FALSE,5,5,FALSE,13/6/2014,0/1/1900,0,0,
4358,VN0397,,,,1764,2,FALSE,4,11,FALSE,13/6/2014,0/1/1900,0,0,
4359,VN0399,,,,1738,4,FALSE,4,8,FALSE,13/6/2014,0/1/1900,0,0,Personality video
4361,VN0400,,,,1785,2,FALSE,4,5,FALSE,13/6/2014,0/1/1900,0,0,
4362,VN0401,,,,1765,2,FALSE,5,11,FALSE,13/6/2014,0/1/1900,0,1,
4363,VN0402,,,,1718,4,FALSE,4,6,FALSE,13/6/2014,0/1/1900,0,0,
4364,VN0403,,,,1736,4,FALSE,2,8,FALSE,13/6/2014,0/1/1900,0,0,Personality video
4365,VN0404,,,,1737,4,FALSE,3,8,FALSE,13/6/2014,0/1/1900,0,0,Personality video
4366,VN0405,90,2,LL,1743,4,FALSE,3,6,FALSE,13/6/2014,0/1/1900,0,1,
4367,VN0406,90,2,LL,1761,4,FALSE,4,6,FALSE,13/6/2014,0/1/1900,0,1,
4368,VN0407,,,,1766,2,FALSE,4,11,FALSE,14/6/2014,0/1/1900,0,1,
4369,VN0408,,,,1742,4,FALSE,1,8,FALSE,14/6/2014,0/1/1900,0,2,Personality video
4370,VN0409,,,,1786,2,FALSE,5,5,FALSE,14/6/2014,0/1/1900,0,1,
4371,VN0410,90,2,LL,1735,4,FALSE,3,10,FALSE,14/6/2014,0/1/1900,0,1,
4372,VN0411,,,,1739,4,FALSE,4,8,FALSE,14/6/2014,0/1/1900,0,1,Personality video
4373,VN0412,,,,1740,4,FALSE,5,8,FALSE,14/6/2014,0/1/1900,0,1,Personality video
4374,VN0413,,,,1787,2,FALSE,4,6,FALSE,14/6/2014,0/1/1900,0,1,
4375,VN0414,,,,1759,4,FALSE,3,8,FALSE,15/6/2014,0/1/1900,0,1,Personality video
4376,VN0415,,,,1788,2,FALSE,5,5,FALSE,15/6/2014,0/1/1900,0,1,
4377,VN0416,90,2,LL,1746,4,FALSE,4,6,FALSE,15/6/2014,0/1/1900,1,1,
4378,VN0417,90,2,LL,1738,4,FALSE,4,10,FALSE,15/6/2014,0/1/1900,1,1,
4379,VN0418,,,,1761,4,FALSE,4,8,FALSE,15/6/2014,0/1/1900,0,1,Personality video
4380,VN0419,90,2,LL,1736,4,FALSE,2,10,FALSE,15/6/2014,0/1/1900,0,1,
4381,VN0420,90,2,LL,1737,4,FALSE,3,10,FALSE,15/6/2014,0/1/1900,0,1,
4382,VN0421,,,,1743,4,FALSE,3,8,FALSE,15/6/2014,0/1/1900,1,1,Personality video
4383,VN0422,,,,1767,4,FALSE,5,6,FALSE,15/6/2014,0/1/1900,1,1,
4384,VN0423,,,,1777,2,FALSE,4,11,FALSE,16/6/2014,0/1/1900,0,1,
4385,VN0424,90,2,LL,1742,4,FALSE,1,10,FALSE,16/6/2014,0/1/1900,0,1,
4386,VN0425,,,,1790,2,FALSE,5,5,FALSE,16/6/2014,0/1/1900,2,1,
4387,VN0426,,,,1774,2,FALSE,4,11,FALSE,16/6/2014,0/1/1900,0,0,
4388,VN0427,,,,1775,2,FALSE,5,11,FALSE,16/6/2014,0/1/1900,1,1,
4389,VN0428,,,,1776,2,FALSE,4,11,FALSE,16/6/2014,0/1/1900,2,1,
4390,VN0429,90,2,PW,1769,4,FALSE,1,6,FALSE,16/6/2014,0/1/1900,1,1,
4391,VN0430,,,,1791,2,FALSE,3,5,FALSE,16/6/2014,0/1/1900,1,1,
4392,VN0431,90,2,LL,1739,4,FALSE,4,10,FALSE,16/6/2014,0/1/1900,1,1,
4393,VN0432,90,2,LL,1740,4,FALSE,5,10,FALSE,16/6/2014,0/1/1900,1,1,
4394,VN0433,65.19999695,2,LL,1759,4,FALSE,4,10,FALSE,17/6/2014,0/1/1900,0,1,
4395,VN0434,,,,1792,2,FALSE,5,5,FALSE,17/6/2014,0/1/1900,0,1,
4396,VN0435,,,,1783,2,FALSE,4,11,FALSE,17/6/2014,0/1/1900,0,1,
4397,VN0436,,,,1746,4,FALSE,4,8,FALSE,17/6/2014,0/1/1900,0,0,Personality video
4398,VN0437,,,,1778,2,FALSE,4,11,FALSE,17/6/2014,0/1/1900,0,0,
4399,VN0438,,,,1873,2,FALSE,1,11,FALSE,17/6/2014,0/1/1900,0,1,
4400,VN0439,,,,1779,2,FALSE,4,11,FALSE,17/6/2014,0/1/1900,0,1,
4401,VN0440,90,2,LL,1761,4,FALSE,4,10,FALSE,17/6/2014,0/1/1900,0,1,
4402,VN0441,90,2,PW,1718,4,FALSE,3,10,FALSE,17/6/2014,0/1/1900,0,1,
4403,VN0442,,,,1793,2,FALSE,5,5,FALSE,17/6/2014,0/1/1900,0,1,
4404,VN0443,,,,1770,4,FALSE,1,6,FALSE,17/6/2014,0/1/1900,0,0,
4405,VN0444,,,,1794,2,FALSE,4,5,FALSE,17/6/2014,0/1/1900,0,1,
4406,VN0445,90,2,LL,1743,4,FALSE,3,10,FALSE,17/6/2014,0/1/1900,0,1,
4407,VN0446,,,,1816,2,FALSE,1,11,FALSE,17/6/2014,0/1/1900,0,2,
4408,VN0447,,,,1809,2,FALSE,4,5,FALSE,18/6/2014,0/1/1900,0,1,
4409,VN0448,,,,1780,2,FALSE,5,11,FALSE,18/6/2014,0/1/1900,0,1,
4410,VN0449,,,,1781,2,FALSE,5,11,FALSE,18/6/2014,0/1/1900,0,1,
4411,VN0450,,,,1795,2,FALSE,3,5,FALSE,18/6/2014,0/1/1900,0,1,
4412,VN0451,90,2,LL,1749,4,FALSE,2,6,FALSE,18/6/2014,0/1/1900,0,1,
4413,VN0452,,,,1782,2,FALSE,4,11,FALSE,18/6/2014,0/1/1900,0,1,
4414,VN0453,,,,1817,2,FALSE,4,5,FALSE,18/6/2014,0/1/1900,0,1,
4415,VN0454,,,,1771,4,FALSE,3,6,FALSE,18/6/2014,0/1/1900,0,1,
4416,VN0455,90,2,PW,1758,4,FALSE,3,6,FALSE,18/6/2014,0/1/1900,0,1,
4417,VN0456,,,,1796,2,FALSE,4,5,FALSE,18/6/2014,0/1/1900,0,2,
4418,VN0457,90,2,LL,1753,4,FALSE,4,6,FALSE,19/6/2014,0/1/1900,0,2,
4419,VN0458,,,,1784,2,FALSE,5,11,FALSE,19/6/2014,0/1/1900,0,2,
4420,VN0459,,,,1797,2,FALSE,5,5,FALSE,19/6/2014,0/1/1900,0,2,
4421,VN0460,,,,1798,2,FALSE,5,5,FALSE,19/6/2014,0/1/1900,0,2,
4422,VN0461,,,,1799,2,FALSE,5,5,FALSE,19/6/2014,0/1/1900,0,2,
4423,VN0462,90,2,PW,1772,4,FALSE,5,6,FALSE,19/6/2014,0/1/1900,0,1,
4424,VN0463,90,2,LL,1746,4,FALSE,4,10,FALSE,19/6/2014,0/1/1900,0,1,
4425,VN0464,,,,1785,2,FALSE,4,11,FALSE,19/6/2014,0/1/1900,0,1,
4426,VN0465,,,,1786,2,FALSE,5,11,FALSE,20/6/2014,0/1/1900,0,0,
4427,VN0466,90,2,LL,1754,4,FALSE,3,6,FALSE,20/6/2014,0/1/1900,0,0,
4428,VN0467,90,2,LL,1750,4,FALSE,2,6,FALSE,20/6/2014,0/1/1900,0,0,
4429,VN0468,,,,1800,2,FALSE,4,5,FALSE,20/6/2014,0/1/1900,0,1,
4430,VN0469,90,2,LL,1762,4,FALSE,4,6,FALSE,20/6/2014,0/1/1900,0,1,
4431,VN0470,,,,1749,4,FALSE,2,8,FALSE,20/6/2014,0/1/1900,0,0,Personality video
4432,VN0471,,,,1801,2,FALSE,4,5,FALSE,20/6/2014,0/1/1900,0,1,
4433,VN0472,,,,1787,2,FALSE,4,12,FALSE,20/6/2014,0/1/1900,0,1,
4434,VN0473,,,,1753,4,FALSE,4,8,FALSE,21/6/2014,0/1/1900,0,1,Personality video
4435,VN0474,90,2,LL,1755,4,FALSE,4,6,FALSE,21/6/2014,0/1/1900,0,1,
4436,VN0475,,,,1802,2,FALSE,4,5,FALSE,21/6/2014,0/1/1900,0,1,
4437,VN0476,86.19999695,2,LL,1764,4,FALSE,4,6,FALSE,21/6/2014,0/1/1900,0,1,
4438,VN0477,,,,1788,2,FALSE,5,11,FALSE,21/6/2014,0/1/1900,0,1,
4439,VN0478,90,2,LL,1757,4,FALSE,5,6,FALSE,21/6/2014,0/1/1900,0,1,
4440,VN0479,,,,1803,2,FALSE,4,5,FALSE,21/6/2014,0/1/1900,0,1,
4442,VN0481,,,,1754,4,FALSE,3,8,FALSE,22/6/2014,0/1/1900,0,1,Personality video
4443,VN0482,90,2,LL,1756,4,FALSE,1,6,FALSE,22/6/2014,0/1/1900,0,1,
4444,VN0483,,,,1804,2,FALSE,4,5,FALSE,22/6/2014,0/1/1900,0,1,
4445,VN0484,,,,1750,4,FALSE,2,8,FALSE,22/6/2014,0/1/1900,0,1,Personality video
4446,VN0485,,,,1762,4,FALSE,3,8,FALSE,22/6/2014,0/1/1900,0,1,Personality video
4447,VN0486,90,2,LL,1763,4,FALSE,2,6,FALSE,22/6/2014,0/1/1900,0,1,
4448,VN0487,90,2,LL,1749,4,FALSE,2,10,FALSE,22/6/2014,0/1/1900,0,1,
4449,VN0488,,,,1805,2,FALSE,4,5,FALSE,22/6/2014,0/1/1900,0,1,
4450,VN0489,,,,1791,2,FALSE,3,11,FALSE,22/6/2014,0/1/1900,0,1,
4451,VN0490,53.59999847,2,PW,1758,4,FALSE,2,10,FALSE,22/6/2014,0/1/1900,0,1,
4452,VN0491,90,2,PW,1771,4,FALSE,3,10,FALSE,22/6/2014,0/1/1900,0,1,
4453,VN0492,,,,1806,2,FALSE,5,5,FALSE,23/6/2014,0/1/1900,0,0,
4454,VN0493,90,2,LL,1753,4,FALSE,4,10,FALSE,23/6/2014,0/1/1900,0,0,
4455,VN0494,,,,1807,2,FALSE,5,5,FALSE,23/6/2014,0/1/1900,0,0,
4456,VN0495,,,,1755,4,FALSE,4,8,FALSE,23/6/2014,0/1/1900,0,0,Personality video
4457,VN0496,,,,1792,2,FALSE,5,11,FALSE,23/6/2014,0/1/1900,0,0,
4458,VN0497,,,,1772,4,FALSE,5,10,FALSE,23/6/2014,0/1/1900,0,0,
4459,VN0498,,,,1764,4,FALSE,4,8,FALSE,23/6/2014,0/1/1900,0,0,Personality video
4460,VN0499,90,2,LL,1765,4,FALSE,3,6,FALSE,23/6/2014,0/1/1900,0,0,
4461,VN0500,,,,1757,4,FALSE,5,8,FALSE,23/6/2014,0/1/1900,0,0,Personality video
4462,VN0501,,,,1794,2,FALSE,4,11,FALSE,23/6/2014,0/1/1900,0,0,
4463,VN0502,,,,1793,2,FALSE,5,11,FALSE,23/6/2014,0/1/1900,0,1,
4464,VN0503,90,2,LL,1766,4,FALSE,1,6,FALSE,24/6/2014,0/1/1900,0,1,
4465,VN0504,,,,1809,2,FALSE,4,11,FALSE,24/6/2014,0/1/1900,0,1,
4466,VN0505,90,2,LL,1754,4,FALSE,3,10,FALSE,24/6/2014,0/1/1900,0,1,
4467,VN0506,,,,1756,4,FALSE,1,8,FALSE,24/6/2014,0/1/1900,0,1,Personality video
4468,VN0507,90,2,LL,1750,4,FALSE,2,10,FALSE,24/6/2014,0/1/1900,0,1,
4469,VN0508,,,,1796,2,FALSE,4,11,FALSE,24/6/2014,0/1/1900,0,1,
4470,VN0509,,,,1795,2,FALSE,3,11,FALSE,24/6/2014,0/1/1900,0,1,
4471,VN0510,90,2,LL,1762,4,FALSE,4,10,FALSE,24/6/2014,0/1/1900,0,1,
4472,VN0511,,,,1763,4,FALSE,2,8,FALSE,24/6/2014,0/1/1900,0,0,Personality video
4473,VN0512,,,,1817,2,FALSE,4,11,FALSE,24/6/2014,0/1/1900,0,1,
4474,VN0513,90,2,LL,1755,4,FALSE,4,10,FALSE,25/6/2014,0/1/1900,0,1,
4475,VN0514,,,,1797,2,FALSE,5,11,FALSE,25/6/2014,0/1/1900,0,1,
4476,VN0515,,,,1798,2,FALSE,5,11,FALSE,25/6/2014,0/1/1900,0,1,
4477,VN0516,,,,1799,2,FALSE,5,11,FALSE,25/6/2014,0/1/1900,1,0,
4478,VN0517,90,2,LL,1764,4,FALSE,4,10,FALSE,25/6/2014,0/1/1900,0,1,
4479,VN0518,90,2,LL,1774,4,FALSE,3,6,FALSE,25/6/2014,0/1/1900,0,1,
4480,VN0519,,,,1765,4,FALSE,3,8,FALSE,25/6/2014,0/1/1900,1,1,Personality video
4482,VN0520,,,,1808,2,FALSE,4,5,FALSE,25/6/2014,0/1/1900,0,1,
4483,VN0521,90,2,LL,1775,4,FALSE,4,6,FALSE,25/6/2014,0/1/1900,0,0,
4484,VN0522,90,2,LL,1779,4,FALSE,3,6,FALSE,25/6/2014,0/1/1900,0,0,
4485,VN0523,90,2,LL,1757,4,FALSE,5,10,FALSE,25/6/2014,0/1/1900,0,0,
4486,VN0524,90,2,LL,1776,4,FALSE,4,6,FALSE,25/6/2014,0/1/1900,0,0,
4487,VN0525,90,2,PW,1777,4,FALSE,4,6,FALSE,25/6/2014,0/1/1900,1,1,
4488,VN0526,,,,1766,4,FALSE,1,8,FALSE,26/6/2014,0/1/1900,3,2,Personality video
4489,VN0527,90,2,LL,1756,4,FALSE,1,10,FALSE,26/6/2014,0/1/1900,3,2,
4490,VN0528,90,2,LL,1783,4,FALSE,3,6,FALSE,26/6/2014,0/1/1900,1,1,
4491,VN0529,90,2,LL,1778,4,FALSE,3,6,FALSE,26/6/2014,0/1/1900,0,1,
4492,VN0530,,,,1800,2,FALSE,4,11,FALSE,26/6/2014,0/1/1900,1,1,
4493,VN0531,90,2,LL,1763,4,FALSE,2,10,FALSE,26/6/2014,0/1/1900,0,1,
4494,VN0532,,,,1801,2,FALSE,4,11,FALSE,26/6/2014,0/1/1900,0,1,
4495,VN0533,90,2,LL,1780,4,FALSE,2,6,FALSE,27/6/2014,0/1/1900,1,2,
4496,VN0534,90,2,LL,1781,4,FALSE,2,6,FALSE,27/6/2014,0/1/1900,1,2,
4497,VN0535,,,,1802,2,FALSE,4,11,FALSE,27/6/2014,0/1/1900,3,1,
4498,VN0536,,,,1774,4,FALSE,3,8,FALSE,27/6/2014,0/1/1900,0,1,Personality video
4499,VN0537,90,2,LL,1785,4,FALSE,3,6,FALSE,27/6/2014,0/1/1900,0,1,
4500,VN0538,90,2,LL,1765,4,FALSE,3,10,FALSE,27/6/2014,0/1/1900,0,1,
4501,VN0539,,,,1775,4,FALSE,4,8,FALSE,27/6/2014,0/1/1900,0,1,Personality video
4502,VN0540,,,,1779,4,FALSE,3,8,FALSE,27/6/2014,0/1/1900,0,1,Personality video
4503,VN0541,,,,1810,2,FALSE,5,5,FALSE,27/6/2014,0/1/1900,0,1,
4504,VN0542,,,,1776,4,FALSE,4,8,FALSE,27/6/2014,0/1/1900,0,1,Personality video
4505,VN0543,90,2,LL,1782,4,FALSE,4,6,FALSE,27/6/2014,0/1/1900,0,1,
4506,VN0544,,,,1803,2,FALSE,4,11,FALSE,27/6/2014,0/1/1900,0,1,
4507,VN0545,90,2,LL,1766,4,FALSE,1,10,FALSE,28/6/2014,0/1/1900,0,0,
4508,VN0546,90,2,LL,1786,4,FALSE,3,6,FALSE,28/6/2014,0/1/1900,0,0,
4509,VN0547,90,2,LL,1784,4,FALSE,4,6,FALSE,28/6/2014,0/1/1900,0,0,
4510,VN0548,,,,1811,2,FALSE,3,5,FALSE,28/6/2014,0/1/1900,0,0,
4511,VN0549,,,,1804,2,FALSE,4,11,FALSE,28/6/2014,0/1/1900,0,0,
4512,VN0550,,,,1783,4,FALSE,3,8,FALSE,28/6/2014,0/1/1900,0,0,Personality video
4513,VN0551,,,,1778,4,FALSE,4,8,FALSE,28/6/2014,0/1/1900,0,0,Personality video
4514,VN0552,,,,1812,2,FALSE,4,5,FALSE,28/6/2014,0/1/1900,0,0,
4515,VN0554,90,2,PW,1787,4,FALSE,4,6,FALSE,28/6/2014,0/1/1900,0,0,
4516,VN0556,,,,1780,4,FALSE,2,8,FALSE,29/6/2014,0/1/1900,0,0,Personality video
4517,VN0558,,,,1781,4,FALSE,2,8,FALSE,29/6/2014,0/1/1900,0,0,Personality video
4518,VN0559,90,2,PW,1777,4,FALSE,3,10,FALSE,29/6/2014,0/1/1900,0,0,
4519,VN0560,90,2,PW,1815,4,FALSE,2,6,FALSE,29/6/2014,0/1/1900,0,0,
4520,VN0561,90,2,LL,1774,4,FALSE,3,10,FALSE,29/6/2014,0/1/1900,0,0,
4521,VN0562,,,,1785,4,FALSE,3,8,FALSE,29/6/2014,0/1/1900,0,0,Personality video
4522,VN0563,90,2,LL,1775,4,FALSE,4,10,FALSE,29/6/2014,0/1/1900,0,0,
4523,VN0564,90,2,LL,1779,4,FALSE,3,10,FALSE,29/6/2014,0/1/1900,0,0,
4524,VN0565,90,2,LL,1776,4,FALSE,4,10,FALSE,29/6/2014,0/1/1900,1,1,
4525,VN0566,,,,1782,4,FALSE,3,8,FALSE,29/6/2014,0/1/1900,1,1,Personality video
4526,VN0567,90,2,PW,1791,4,FALSE,3,6,FALSE,29/6/2014,0/1/1900,0,0,
4527,VN0568,,,,1786,4,FALSE,2,8,FALSE,30/6/2014,0/1/1900,0,0,Personality video
4528,VN0569,,,,1784,4,FALSE,3,8,FALSE,30/6/2014,0/1/1900,0,0,Personality video
4529,VN0570,90,2,LL,1783,4,FALSE,3,10,FALSE,30/6/2014,0/1/1900,0,0,
4530,VN0571,90,2,PW,1788,4,FALSE,2,6,FALSE,30/6/2014,0/1/1900,0,0,
4531,VN0572,90,2,LL,1778,4,FALSE,3,10,FALSE,30/6/2014,0/1/1900,0,0,
4532,VN0573,90,2,LL,1780,4,FALSE,2,10,FALSE,1/7/2014,0/1/1900,0,2,
4533,VN0574,90,2,LL,1790,4,FALSE,4,6,FALSE,1/7/2014,0/1/1900,0,2,
4534,VN0575,90,2,LL,1781,4,FALSE,2,10,FALSE,1/7/2014,0/1/1900,0,2,
4535,VN0576,,,,1818,2,FALSE,5,5,FALSE,1/7/2014,0/1/1900,0,1,
4536,VN0577,90,2,LL,1785,4,FALSE,3,10,FALSE,1/7/2014,0/1/1900,0,1,
4537,VN0578,,,,1808,2,FALSE,4,11,FALSE,1/7/2014,0/1/1900,0,2,
