DVDRef,TapeLength,EffectiveLength,MaleFemaleOverlap,FemaleFeedCount,MaleFeedCount,FemaleFeedTime,FemaleNonFeedTime,MaleFeedTime,MaleNonFeedTime
3276,90,87.80000305,0,19,8,21.70000076,,7.599999905,
3277,90,88.40000153,0,28,20,13,,3,
3278,102.9000015,94.90000153,0,6,5,4.199999809,,5.300000191,
3279,99.5,97.40000153,0,11,12,32.59999847,,21.5,
3284,91.19999695,86.69999695,0.100000001,28,11,23.10000038,,11.39999962,
3287,102.3000031,99.40000153,0,17,10,54.20000076,,5.599999905,
3288,108.4000015,100.4000015,0,,4,,,64.19999695,
3289,90,89.19999695,0,29,17,7,,1.899999976,
3291,90,87.69999695,1.899999976,18,19,20.10000038,,4.599999905,
3292,105.9000015,103.8000031,0.400000006,11,26,27.39999962,,31.29999924,
3293,100.6999969,99,0.200000003,11,10,19.89999962,,16.29999924,
3295,76.30000305,72.40000153,0,15,8,10.5,,3.200000048,
3296,87.80000305,86.59999847,0.100000001,11,11,11.19999981,,5.800000191,
3297,90,87.80000305,0.100000001,15,17,14.30000019,,9,
3301,90,78.40000153,0,1,3,2.299999952,,30.5,
3303,90,87.19999695,0,22,24,7.099999905,,3.400000095,
3304,90,88.69999695,1.5,10,19,48.90000153,,34.40000153,
3307,90,78.69999695,0,22,10,16.29999924,,2.599999905,
3310,90,87.59999847,0,51,8,3.200000048,,0.800000012,
3311,90,90,1,9,4,44.79999924,,21.5,
3313,90,74,0,14,14,4.099999905,,6.400000095,
3314,90,87.40000153,0.600000024,20,14,24.60000038,,10,
3315,90,88.59999847,0,13,25,14.89999962,,6,
3316,90,87.30000305,0,15,7,6.099999905,,1.399999976,
3317,90,88.40000153,0,5,,69.69999695,,,
3318,90,86,0,9,,60.59999847,,,
3320,90,84.19999695,1,18,28,49.59999847,,1.700000048,
3321,90,88.5,0.200000003,14,16,35.90000153,,41.59999847,
3323,90,89.30000305,0,4,,51.09999847,,,
3325,90,88.19999695,0,12,10,44,,5.099999905,
3349,90,89,0.200000003,6,8,68.69999695,,16,
3355,90,88.40000153,0.200000003,13,7,67.09999847,,19.70000076,
3356,90,87.69999695,0,12,2,63.79999924,,1.5,
3358,90,89.30000305,2.099999905,10,9,57.40000153,,13.30000019,
3359,90,89.09999847,1.299999952,31,14,52.5,,15.89999962,
3360,90,90,1.200000048,8,20,41.59999847,,39.70000076,
3361,90,90,0.400000006,21,10,57.09999847,,8.300000191,
3362,90,81.80000305,0,13,4,46.29999924,,4.800000191,
3364,90,87,0.200000003,22,14,55.90000153,,5.400000095,
3443,90,75.09999847,0,,1,,,0.200000003,
3444,90,90,0.600000024,8,11,36.40000153,,29.5,
3445,90,85.09999847,0.200000003,2,2,14.30000019,,0.400000006,
3446,90,83.19999695,1.100000024,11,11,51.29999924,,17.89999962,
3447,90,90,0.699999988,12,8,63.79999924,,11.5,
3448,90,84,0.100000001,10,3,44.29999924,,6.599999905,
3449,90,87,3.900000095,6,13,44.79999924,,21.70000076,
3451,90,88.69999695,1.5,23,20,38.29999924,,4.400000095,
3452,90,90,0.5,10,10,27.39999962,,37,
3454,90,88,1.399999976,9,28,29.29999924,,8.800000191,
3455,90,89.40000153,0.899999976,10,8,52.70000076,,25.70000076,
3456,90,85.59999847,3.200000048,7,29,59,,19,
3457,90,80.90000153,0.400000006,5,6,45.40000153,,21.79999924,
3458,90,88.59999847,0.200000003,15,7,55.09999847,,7.800000191,
3459,90,85.59999847,0.899999976,25,30,27.39999962,,8.699999809,
3460,90,86.80000305,0,23,4,41.70000076,,1.100000024,
3461,90,81.30000305,0.600000024,22,17,30.5,,9.899999619,
3462,90,89.40000153,0,14,15,49.70000076,,4.099999905,
3463,90,82.19999695,0.100000001,6,5,22.10000038,,29,
3464,90,84.59999847,0.300000012,14,28,18.89999962,,21.70000076,
3466,90,87.80000305,0.100000001,16,7,48.20000076,,15.10000038,
3467,90,85.30000305,0.600000024,6,9,55.59999847,,20.70000076,
3477,90,83.69999695,1.399999976,14,18,35.20000076,,12.39999962,
3478,90,90,0.800000012,7,6,38,,31.5,
3479,90,90,1.700000048,7,12,37.09999847,,38,
3483,90,88.69999695,0,13,7,57.5,,1.299999952,
3487,90,85.5,0.100000001,9,13,41.59999847,,9.399999619,
3491,82.69999695,81.5,0.600000024,13,7,13.39999962,,19.70000076,
3493,90,85.80000305,0.300000012,14,5,52.79999924,,10.69999981,
3496,90,86.09999847,0,9,13,25.89999962,,20.79999924,
3499,90,89,0,24,9,9.800000191,,2.700000048,
3500,90,77.5,0.200000003,14,5,23.79999924,,12.89999962,
3501,90,89.30000305,0,14,12,24.20000076,,1.600000024,
3502,90,90,1.600000024,14,11,50.70000076,,28.60000038,
3507,90,84.40000153,2,8,18,52.40000153,,21.70000076,
3509,90,85.5,1.5,20,28,10.5,,14,
3516,90,89.40000153,0,38,,20.10000038,,,
3519,90,84.90000153,0.200000003,13,18,30,,15.19999981,
3523,90,87.30000305,0.600000024,30,19,12.19999981,,5,
3525,90,88.69999695,0,24,,16.29999924,,,
3529,90,87.09999847,0,9,8,22.39999962,,3.5,
3531,90,86.40000153,0.400000006,10,9,30.60000038,,29.70000076,
3532,90,89.19999695,0,30,26,10.19999981,,1.700000048,
3534,90,87.90000153,0.899999976,8,16,33.70000076,,7,
3535,90,89.19999695,0,30,,49.79999924,,,
3539,90,83.19999695,0,19,12,2.900000095,,1.899999976,
3540,90,88.19999695,0.600000024,17,10,34.40000153,,16.60000038,
3543,90,85.09999847,0,8,13,31.10000038,,15.19999981,
3552,90,87.09999847,0.300000012,23,25,19.79999924,,9.199999809,
3557,90,89.80000305,0,15,,60.70000076,,,
3558,78.5,77.69999695,0.100000001,14,16,22.5,,17.70000076,
3561,90,87.59999847,0,,57,,,7.300000191,
3563,90,84.80000305,4,5,14,65.59999847,,21.79999924,
3565,90,90,0,12,15,17.79999924,,8.5,
3571,90,90,0,4,1,59.79999924,,13.39999962,
3572,90,88.80000305,0,15,7,11,,2.5,
3573,90,89.5,0.600000024,9,22,35.70000076,,17.79999924,
3574,90,88.5,1.299999952,16,14,26.29999924,,40.90000153,
3575,42.40000153,42.40000153,1,6,22,22.29999924,,13.80000019,
3578,90,87.80000305,1.799999952,7,15,51,,31.89999962,
3579,90,89,0.800000012,28,20,11,,6.599999905,
3583,90,86.30000305,0,19,,56.90000153,,,
3589,90,89.09999847,0.600000024,11,11,25.10000038,,17.89999962,
3590,90,86.69999695,0,9,13,16.20000076,,31.10000038,
3595,90,83.59999847,0,15,1,37.90000153,,0.100000001,
3596,90,84.80000305,0,10,,45.79999924,,,
3599,90,87.5,0.100000001,8,8,46.29999924,,34.5,
3600,86.19999695,80.80000305,0.5,20,33,17.5,,10,
3601,25.10000038,18.39999962,0,3,4,1.200000048,,0.699999988,
3603,90,89.19999695,0,18,,47.20000076,,,
3604,90,88.59999847,2.299999952,14,38,40.20000076,,6.699999809,
3605,90,90,0.800000012,26,42,12.60000038,,14.10000038,
3606,90,88.40000153,0.600000024,15,16,46.59999847,,21.79999924,
3610,79.80000305,68.40000153,0,8,4,45.79999924,,4.699999809,
3612,90,81.5,2,10,9,35,,21.10000038,
3613,90,88.30000305,0.300000012,24,22,39.79999924,,18,
3614,90,86.80000305,0.300000012,22,23,25,,14.30000019,
3616,90,90,0,2,3,1.799999952,,45.70000076,
3617,90,89.40000153,0.100000001,19,25,12.60000038,,11.80000019,
3618,90,88.59999847,0.200000003,8,9,42.09999847,,27.39999962,
3627,90,87.80000305,2,7,13,50.90000153,,17.29999924,
3628,80.80000305,77.19999695,0.400000006,20,16,25,,5.199999809,
3631,90,88.59999847,0,8,3,59,,4,
3635,78.69999695,76.5,0.400000006,16,10,18.20000076,,2.400000095,
3636,90,78.5,0,9,10,13.10000038,,2.5,
3642,90,89,0.100000001,12,12,40.90000153,,18.89999962,
3644,90,90,0.300000012,21,23,37.09999847,,5.300000191,
3648,38,37.29999924,0,9,3,8.899999619,,0.800000012,
3651,88.59999847,85.09999847,0,31,12,9.600000381,,1.100000024,
3653,90,88.30000305,1.399999976,12,18,30.79999924,,4.900000095,
3654,90,78.90000153,0.200000003,50,17,18,,4,
3656,90,88.80000305,0,26,11,14.10000038,,3.099999905,
3657,90,87.69999695,0.400000006,10,17,27.10000038,,4.300000191,
3660,90,90,0,14,10,28.39999962,,14,
3661,90,87.59999847,0,13,1,47.70000076,,0.200000003,
3662,72.90000153,71.90000153,0.699999988,26,19,16.20000076,,8.199999809,
3663,90,89,0.100000001,10,11,30.70000076,,15.30000019,
3665,90,86.90000153,0,23,24,7.300000191,,2.599999905,
3667,90,86.80000305,0,24,,33.90000153,,,
3669,90,88.30000305,1,16,17,31.89999962,,19.5,
3671,90,87.90000153,0,23,16,29.5,,12.69999981,
3674,90,87.40000153,0.600000024,21,10,39.5,,24.20000076,
3675,90,84.80000305,0.200000003,14,12,44.70000076,,13.39999962,
3683,90,88.90000153,0.800000012,22,18,27.60000038,,27.5,
3685,90,80.69999695,0,9,7,28.20000076,,11.89999962,
3686,90,88.30000305,0.200000003,18,15,23.10000038,,16.89999962,
3689,90,87.30000305,0,9,18,11.89999962,,2.599999905,
3690,90,88.69999695,0,10,13,23.20000076,,11.80000019,
3692,4,3,0,1,1,0.200000003,,0.200000003,
3693,90,90,0,10,15,28.89999962,,50.5,
3699,90,86.5,0,24,17,13,,2.099999905,
3700,84,82.80000305,0,28,15,15.60000038,,1.700000048,
3705,90,87,0.100000001,14,13,30.39999962,,18.60000038,
3709,90,88,0,20,22,12.69999981,,5.099999905,
3712,86,83.40000153,0,14,6,5.800000191,,1.299999952,
3713,90,75.40000153,0,9,9,20.29999924,,6.400000095,
3714,90,90,0,10,,55.59999847,,,
3715,90,85.80000305,0.100000001,22,9,9.699999809,,3.5,
3719,90,80.19999695,0,4,7,11.10000038,,11.60000038,
3725,90,87,0.300000012,21,19,30.79999924,,4.699999809,
3726,90,86.40000153,0.300000012,7,7,43,,21.60000038,
3730,90,85.90000153,0,14,2,44.5,,0.300000012,
3738,90,86.19999695,0.699999988,13,19,21.10000038,,9.300000191,
3740,90,88.09999847,0.100000001,14,8,30.5,,24.10000038,
3745,90,83.40000153,0,5,1,28.60000038,,0.200000003,
3751,90,89.30000305,0.400000006,27,17,35.59999847,,3.900000095,
3754,90,89,0.200000003,12,11,30.39999962,,26.20000076,
3758,90,89.30000305,0,20,9,15.10000038,,7.599999905,
3772,90,88.90000153,0.600000024,23,16,4.699999809,,5.199999809,
3777,90,86.40000153,0.200000003,11,11,11.39999962,,8.300000191,
3787,90,89.90000153,0.300000012,16,12,41.70000076,,5.199999809,
3788,90,86,0,16,8,15.19999981,,3.099999905,
3789,90,89.09999847,0,16,13,14.80000019,,19.89999962,
3790,90,89.40000153,0.699999988,19,29,14.39999962,,7.300000191,
3800,49.40000153,39.09999847,0,8,4,4,,2.599999905,
3801,90,88.30000305,0.100000001,16,13,13.30000019,,7.5,
3821,90,88.80000305,0.5,8,12,42.70000076,,23.29999924,
3823,90,90,1.200000048,10,14,23.39999962,,25,
3824,90,89,0.100000001,10,18,27,,14.30000019,
3828,90,87.5,0.200000003,21,18,19.70000076,,2.299999952,
3829,75.30000305,73.80000305,0.400000006,12,25,14.5,,10.5,
3832,90,88.19999695,0.200000003,18,25,43.20000076,,11.10000038,
3835,82.09999847,79.90000153,0,7,38,1,,7.400000095,
3839,90,89,0,21,12,21.10000038,,8.899999619,
3843,90,88.40000153,0.699999988,8,11,10.30000019,,3.400000095,
3856,90,87,0.100000001,4,15,13.30000019,,4,
3858,90,87.90000153,0.600000024,14,12,11,,3.099999905,
3861,90,88.80000305,0.100000001,21,35,9.5,,16.60000038,
3863,81.90000153,81.19999695,1.399999976,14,10,42.59999847,,6.699999809,
3864,90,88.09999847,0.5,25,27,35.70000076,,5.5,
3869,90,88.30000305,0.300000012,7,17,11.10000038,,3.900000095,
3870,90,82.69999695,0.200000003,22,13,9.600000381,,9,
3877,90,85.30000305,0.100000001,17,17,22.39999962,,2.400000095,
3879,90,87.09999847,0,15,11,16.89999962,,10.5,
3882,90,80.69999695,0,11,,48.5,,,
3883,90,89,0,8,4,37.5,,4.400000095,
3886,90,88.90000153,0,8,13,9.600000381,,8.300000191,
3887,90,87.30000305,0.300000012,18,17,22.39999962,,6.300000191,
3889,90,87.90000153,0.200000003,8,12,16.10000038,,8,
3890,90,89.5,0.200000003,15,15,37.09999847,,7.900000095,
3891,90,88.09999847,0.899999976,25,18,38.20000076,,4.800000191,
3892,90,89.19999695,0.600000024,29,15,13.69999981,,10.10000038,
3895,90,85.80000305,0.100000001,14,4,46.79999924,,15.19999981,
3896,75.59999847,71.80000305,0,12,10,14,,3.5,
3902,90,80.59999847,0.100000001,7,8,32.09999847,,25,
3903,90,88.90000153,1,21,17,37.5,,17,
3905,90,88.40000153,0.300000012,8,11,30.89999962,,16.79999924,
3908,90,86.30000305,0,28,19,11.5,,5.400000095,
3909,90,74.90000153,0,16,,11.10000038,,,
3913,90,86.09999847,1.299999952,13,16,29.20000076,,43.70000076,
3914,90,88.69999695,0,15,3,24.39999962,,1.100000024,
3915,90,87.80000305,0,8,,36.40000153,,,
3919,90,86.69999695,0,10,17,27.5,,5.900000095,
3920,90,83.30000305,0,13,,35.29999924,,,
3921,90,86.40000153,0,14,2,39.40000153,,1.100000024,
3922,90,88,0.100000001,9,9,22.79999924,,1.899999976,
3923,90,89,0,10,8,23.20000076,,13.10000038,
3925,90,88.80000305,0.100000001,16,14,45.59999847,,9.600000381,
3927,90,89.09999847,0,14,11,2.900000095,,1.700000048,
3929,78.30000305,75.80000305,0.800000012,38,16,13,,4.300000191,
3931,90,87,0,22,4,5.800000191,,1.399999976,
3932,90,88.59999847,0.100000001,7,9,49,,32.29999924,
3933,90,89.30000305,0,20,13,6.699999809,,2.099999905,
3934,90,87.40000153,0,12,23,2.200000048,,3.400000095,
3937,90,84.80000305,0.100000001,12,10,19.60000038,,15.89999962,
3939,79.80000305,78.69999695,0,10,17,35.09999847,,24.39999962,
3942,90,84.90000153,1.100000024,37,9,19.20000076,,6.300000191,
3943,90,85,0,14,10,39.59999847,,4.599999905,
3944,90,88.90000153,0.600000024,18,31,33.09999847,,16.70000076,
3946,90,87.69999695,0,22,,13.5,,,
3947,90,86.80000305,0,13,7,17.10000038,,8,
3949,90,89.09999847,0.200000003,10,5,57.5,,0.699999988,
3952,90,84.5,0,11,1,1.5,,0.5,
3954,90,88.30000305,0.400000006,30,22,19.5,,6.400000095,
3956,90,88.40000153,0,26,19,7.099999905,,3.099999905,
3959,90,89,0.800000012,16,17,41.70000076,,6.699999809,
3962,90,89.30000305,0.200000003,22,13,20.5,,4.900000095,
3963,90,79.09999847,0,16,,40.40000153,,,
3965,89.5,88.5,0,15,6,22.79999924,,0.699999988,
3966,90,83.40000153,0.200000003,7,8,4.400000095,,3.599999905,
3967,90,88.80000305,0.699999988,9,10,62.59999847,,3,
3968,90,87.09999847,0,,10,,,37.09999847,
3971,90,90,0,17,,27.89999962,,,
3974,90,88.90000153,0.400000006,12,11,15,,26,
3975,89.90000153,89.30000305,0,17,,59.20000076,,,
3976,90,80.69999695,0,10,,68.19999695,,,
3987,90,87.19999695,3.099999905,7,15,58.59999847,,24.5,
3989,90,86.30000305,0.100000001,12,4,52.79999924,,0.300000012,
4001,90,84.19999695,0.400000006,19,18,52.90000153,,7.599999905,
4005,90,89.30000305,0,18,4,48,,0.699999988,
4010,90,88.5,2.099999905,8,12,46.90000153,,22.89999962,
4013,90,87.5,0,11,9,38.5,,18.5,
4033,70.80000305,66.69999695,0.300000012,14,13,32.20000076,,14.5,
4034,78.40000153,72,0,12,,14.60000038,,,
4037,90,86.5,0.300000012,6,12,43.09999847,,12.80000019,
4045,90,87.90000153,0.100000001,14,16,41.20000076,,32.5,
4046,90,88,0.800000012,12,15,44.29999924,,23.20000076,
4054,90,87.69999695,0.600000024,41,11,48.90000153,,4.599999905,
4062,90,82.19999695,1.200000048,14,27,11.89999962,,11.10000038,
4064,90,87.5,2.599999905,18,33,29.10000038,,10.69999981,
4071,88.5,87.40000153,2.599999905,26,13,43.79999924,,17.89999962,
4075,90,86.80000305,5.199999809,14,18,54.90000153,,17.79999924,
4089,90,86.80000305,0.400000006,14,28,30.70000076,,19.10000038,
4090,90,87.19999695,0,14,10,26.10000038,,16.20000076,
4093,90,88,0.200000003,9,1,78.80000305,,0.899999976,
4096,90,89.40000153,1,6,6,84,,1,
4107,90,88.09999847,1.399999976,16,19,37.59999847,,20.60000038,
4111,90,85.80000305,0.400000006,26,13,49.90000153,,3,
4113,90,87.09999847,0,5,2,38.79999924,,9.199999809,
4116,90,87.30000305,0.100000001,19,12,37.90000153,,19.29999924,
4119,90,82.19999695,0.5,10,6,29.29999924,,41.40000153,
4122,90,88.69999695,0.100000001,15,10,44.79999924,,18.20000076,
4125,78.40000153,76.59999847,0,15,4,19.20000076,,9.300000191,
4129,90,87.69999695,0.400000006,7,15,45.29999924,,20.20000076,
4135,90,89.19999695,0.300000012,14,20,33.59999847,,39.79999924,
4137,90,89.09999847,0.300000012,15,19,26.5,,11.60000038,
4138,90,88.19999695,0.300000012,20,30,25.39999962,,22.5,
4139,90,88.19999695,0.100000001,31,33,24.70000076,,11.69999981,
4141,90,85.90000153,1.200000048,10,20,29.5,,28.20000076,
4142,90,87.40000153,1,17,9,42.70000076,,12.39999962,
4143,90,85.19999695,0,14,1,40.59999847,,0.200000003,
4144,90,87.90000153,0,13,44,5.699999809,,5.800000191,
4145,90,87.69999695,0,40,1,31.60000038,,0.5,
4148,90,84.90000153,0,24,5,37.5,,2.599999905,
4152,90,88.40000153,0.400000006,20,23,35.20000076,,17,
4153,90,90,3.099999905,23,17,54.59999847,,30.60000038,
4154,90,73.30000305,0,10,11,17.10000038,,3.5,
4156,90,89.40000153,0.100000001,28,17,16.39999962,,12.60000038,
4159,90,88.5,1.5,22,25,40.79999924,,5.199999809,
4162,90,89,3.400000095,6,17,80.09999847,,7.300000191,
4166,90,90,0,6,7,34.09999847,,53.29999924,
4167,85.09999847,80.80000305,1.100000024,17,21,46.29999924,,12.69999981,
4168,90,90,0.100000001,15,16,37.09999847,,29,
4173,90,86.90000153,0,20,14,11.5,,1.799999952,
4178,90,88.59999847,0.800000012,19,40,21.89999962,,3.900000095,
4179,90,89.5,0.400000006,31,29,40.59999847,,9.899999619,
4185,90,90,0.5,16,16,43.09999847,,23.70000076,
4186,90,86.90000153,0,38,14,21.10000038,,2.799999952,
4187,90,86.19999695,0.699999988,19,5,62.79999924,,3.5,
4191,90,88.59999847,1.100000024,21,25,26.29999924,,12.80000019,
4192,90,88.19999695,0,12,8,51.79999924,,13.80000019,
4193,73.09999847,70.09999847,0.400000006,19,22,21.70000076,,8.399999619,
4194,90,87.59999847,0.699999988,46,9,49.40000153,,3.299999952,
4195,19.20000076,10.89999962,0,2,,0.5,,,
4196,90,82.80000305,0,22,11,29.39999962,,1.200000048,
4198,90,88.90000153,0.600000024,22,47,23.10000038,,9.600000381,
4200,90,86.69999695,0.100000001,45,15,49.29999924,,12.60000038,
4201,90,88.69999695,0,8,,75.30000305,,,
4202,90,88.09999847,2.5,13,17,54.70000076,,29.29999924,
4204,90,78.40000153,1.5,21,22,16.20000076,,9.600000381,
4206,90,85.69999695,0.600000024,12,14,44.09999847,,3.200000048,
4207,35.79999924,33.59999847,0.400000006,7,3,17.10000038,,2.400000095,
4209,85,77.09999847,0.600000024,12,6,27.5,,10.69999981,
4219,90,85.69999695,0.800000012,7,8,44,,38.09999847,
4220,90,90,1.299999952,15,21,56.70000076,,19.29999924,
4224,90,80.5,0.600000024,42,17,35.20000076,,1.899999976,
4225,90,80.90000153,0.400000006,5,7,50.5,,23.5,
4226,90,88.69999695,0,29,13,14.30000019,,1.299999952,
4227,90,84.90000153,0.100000001,21,12,49.09999847,,3.799999952,
4230,90,86.5,0.300000012,22,14,23.20000076,,2.200000048,
4231,90,84.90000153,0.600000024,50,47,26.5,,3.200000048,
4234,90,87.69999695,1.100000024,10,19,26.20000076,,21.89999962,
4236,90,85.5,0.300000012,18,15,51.29999924,,2.799999952,
4240,90,86.90000153,2.5,52,57,14.5,,17.20000076,
4241,90,85.09999847,0.5,58,21,24.39999962,,9.399999619,
4242,90,86.59999847,0.660000026,16,15,28.10000038,,18.95999908,
4244,90,84.30000305,4.199999809,16,16,54.5,,32.09999847,
4255,90,88.80000305,0,32,14,26.20000076,,1.399999976,
4256,90,88.59999847,0.300000012,11,14,37.79999924,,3.700000048,
4259,90,87.09999847,2.700000048,10,16,34.90000153,,30.29999924,
4262,90,87.30000305,0.800000012,11,18,45.90000153,,27.29999924,
4265,90,87,0.600000024,27,16,27.79999924,,8.5,
4272,90,87.80000305,1.799999952,20,17,35.5,,17.79999924,
4273,90,86,0,47,14,13.39999962,,4.300000191,
4279,60.40000153,59.09999847,1.799999952,22,14,8.5,,23.10000038,
4281,90,85,0.200000003,28,10,24.60000038,,1.600000024,
4290,74,64.59999847,0.200000003,11,16,28.39999962,,28.60000038,
4292,90,88.09999847,0.200000003,12,8,25.89999962,,2.900000095,
4294,90,88.80000305,1.820000052,19,30,58.29999924,,9.520000458,
4299,90,87.09999847,1.299999952,13,21,32.40000153,,3.299999952,
4303,75.59999847,74.59999847,0.600000024,33,16,19.20000076,,9.800000191,
4309,78.30000305,71.80000305,0.200000003,6,5,38.20000076,,3.799999952,
4314,90,90,1.700000048,19,21,35,,11.89999962,
4315,90,88.40000153,0.100000001,38,24,8.199999809,,2.200000048,
4318,90,85.30000305,0,,36,,,34.70000076,
4320,90,84.19999695,0.100000001,15,22,16.60000038,,2.299999952,
4327,90,87.09999847,1,14,25,19.10000038,,15.5,
4330,84.19999695,68.5,0,6,8,2.299999952,,3,
4335,90,88.80000305,0.300000012,27,20,7,,8.600000381,
4340,90,87.90000153,0,16,8,20.70000076,,2.799999952,
4341,90,88.80000305,0.100000001,36,12,26,,7.5,
4344,90,88.5,0.899999976,11,6,36.29999924,,33.90000153,
4347,90,90,0.400000006,42,24,24.5,,10.60000038,
4352,90,86.69999695,0.200000003,12,17,32.09999847,,8.600000381,
4353,90,88.5,0.100000001,16,17,26.29999924,,15.69999981,
4355,90,88.59999847,0.200000003,10,10,50.09999847,,21.20000076,
4356,90,83.90000153,0,,61,,,20,
4366,90,86.30000305,0.200000003,12,13,19.5,,10.60000038,
4367,90,86.40000153,1.200000048,17,33,10.30000019,,6.900000095,
4371,90,87.30000305,0.600000024,13,13,24.20000076,,13.89999962,
4377,90,87.90000153,0.400000006,21,30,14.19999981,,8.399999619,
4378,90,89,0,13,29,5.400000095,,3.400000095,
4380,90,88.59999847,0,32,,41.20000076,,,
4381,90,88.59999847,0.100000001,32,14,27.70000076,,3.700000048,
4385,90,89.19999695,0,,24,,,28.10000038,
4390,90,86.59999847,0.150000006,14,10,26.85000038,,5.5,
4392,90,86.59999847,0.100000001,17,13,20.79999924,,4.699999809,
4393,90,86.5,0.100000001,18,2,10.10000038,,0.899999976,
4394,65.19999695,63.29999924,0,18,7,34.20000076,,1.399999976,
4401,90,87.19999695,3.099999905,20,17,24.20000076,,11.89999962,
4402,90,87.5,4.800000191,22,10,20.79999924,,42.20000076,
4406,90,86.09999847,0.100000001,14,18,7.5,,1.299999952,
4412,90,87.30000305,0,22,,37,,,
4416,90,89.09999847,0.400000006,9,18,32.29999924,,8.199999809,
4418,90,88.90000153,0,12,32,12.89999962,,26.5,
4423,90,89.09999847,1.700000048,33,40,30.39999962,,8.5,
4424,90,89.59999847,0.600000024,37,40,9.5,,14.19999981,
4427,90,88.80000305,0.699999988,14,31,35,,4,
4428,90,88.40000153,1.100000024,41,11,36.79999924,,6.199999809,
4430,90,89.09999847,1.299999952,29,29,20.70000076,,7.699999809,
4435,90,87.90000153,0,36,16,23.20000076,,2.799999952,
4437,86.19999695,83.30000305,0.100000001,15,10,29.39999962,,24.39999962,
4439,90,88.90000153,0.300000012,24,32,14.19999981,,10.80000019,
4443,90,85.19999695,0,9,7,37.40000153,,26.10000038,
4447,90,89.09999847,2.799999952,12,25,32.79999924,,29.60000038,
4448,90,88,0,31,,25.29999924,,,
4451,53.59999847,51.40000153,0,7,7,21.5,,2.599999905,
4452,90,88.09999847,6.900000095,22,23,35.79999924,,21.89999962,
4454,90,88.30000305,0,26,23,9.600000381,,12.69999981,
4460,90,88.90000153,0.899999976,15,16,12.10000038,,7.5,
4464,90,82.5,0,8,2,45,,4.300000191,
4466,90,88.09999847,0.5,14,39,13.89999962,,6.699999809,
4468,90,87.69999695,1.100000024,7,14,13.60000038,,8.300000191,
4471,90,89.40000153,0.200000003,26,22,18.79999924,,5.699999809,
4474,90,86.90000153,0.300000012,22,36,9,,7.400000095,
4478,90,89,0,53,26,15.30000019,,8,
4479,90,89.69999695,0.400000006,18,12,9.399999619,,16.29999924,
4483,90,88.80000305,0.899999976,13,19,40,,34.79999924,
4484,90,88.90000153,0.100000001,18,28,18.70000076,,16,
4485,90,88.5,0.699999988,37,70,10.10000038,,12.69999981,
4486,90,87,2.599999905,13,36,29.70000076,,6.099999905,
4487,90,88,0,17,25,10.10000038,,7.599999905,
4489,90,84.59999847,0.699999988,24,23,20.70000076,,3,
4490,90,88.5,0.899999976,29,34,27.5,,5.5,
4491,90,88.59999847,4.5,22,25,38,,24.20000076,
4493,90,88.30000305,1.799999952,14,32,33.09999847,,23.10000038,
4495,90,87.80000305,0.899999976,7,7,50.70000076,,20.89999962,
4496,90,89,0.200000003,17,3,55,,2.400000095,
4499,90,88.40000153,0.100000001,18,16,19.79999924,,11.80000019,
4500,90,88.69999695,0.600000024,14,18,25.5,,10.5,
4505,90,89.5,0.400000006,11,9,52.59999847,,13.69999981,
4507,90,88.19999695,0,5,1,40.5,,0.400000006,
4508,90,88.5,0,22,6,25.60000038,,5.199999809,
4509,90,90,0,,13,,,28.39999962,
4515,90,86.40000153,0.300000012,11,14,37.09999847,,6.599999905,
4518,90,84.90000153,0,49,8,14.65999985,,0.699999988,
4519,90,87.5,0,27,7,36.29999924,,3.5,
4520,90,87.19999695,0.100000001,13,5,43.29999924,,1.700000048,
4522,90,86.90000153,0.400000006,23,23,22.60000038,,10.5,
4523,90,88.30000305,1,24,12,19.60000038,,5.699999809,
4524,90,87.59999847,0.899999976,19,22,26.29999924,,4.400000095,
4526,90,88.30000305,0.200000003,27,17,7.199999809,,4.699999809,
4529,90,89,0.899999976,24,37,11.19999981,,12.10000038,
4530,90,85,0.200000003,14,19,21.39999962,,6.5,
4531,90,89,0.899999976,25,17,20.79999924,,10.10000038,
4532,90,88.59999847,0,23,,44.5,,,
4533,90,88.90000153,0.300000012,37,13,15.39999962,,8.100000381,
4534,90,82.19999695,1.200000048,41,3,36.20000076,,1.399999976,
4536,90,86,1,25,17,30.5,,5.199999809,
4538,90,89.19999695,0.600000024,40,16,24.39999962,,4.5,
4540,90,88.69999695,0.300000012,22,38,29.10000038,,26.29999924,
4541,90,86.19999695,0,32,,21.10000038,,,
4542,90,87.40000153,0,,33,,,14.69999981,
4543,90,88.90000153,0,26,11,20.29999924,,2.599999905,
4544,90,90,18.60000038,19,4,40.20000076,,19.70000076,
4545,90,88.30000305,0,12,4,18.60000038,,1.299999952,
4546,90,89.69999695,1.200000048,28,23,26.20000076,,7.300000191,
4548,90,89.19999695,0,35,,25,,,
4549,90,88.5,2.299999952,16,7,45.90000153,,8.699999809,
4550,90,88.5,0.200000003,19,16,29.60000038,,21.89999962,
4555,90,87.5,0.800000012,38,21,25.79999924,,9.800000191,
4556,90,88.59999847,2.5,9,17,34.09999847,,35.90000153,
4561,90,88.19999695,1.299999952,24,11,38.79999924,,17.70000076,
4562,90,89.19999695,0.200000003,30,13,15.30000019,,8.399999619,
