"","Frame","Clock","x","y","h","w","label","score","FileName","diff","Event"
"789",94007,"1:02:40",674,280,170,218,"Positive",0.7866601,"VT0139_S1_VP11_20190611",1,84
"790",94008,"1:02:40",683,270,165,218,"Negative",0.7959693,"VT0139_S1_VP11_20190611",1,84
"791",94012,"1:02:40",704,250,161,207,"Positive",0.9970283,"VT0139_S1_VP11_20190611",4,84
"792",94013,"1:02:40",712,129,274,205,"Positive",0.9937325,"VT0139_S1_VP11_20190611",1,84
"793",94014,"1:02:40",705,223,164,247,"Positive",0.997251,"VT0139_S1_VP11_20190611",1,84
"794",94015,"1:02:40",722,216,165,238,"Positive",0.9863295,"VT0139_S1_VP11_20190611",1,84
"795",94026,"1:02:41",874,102,154,125,"Positive",0.9546313,"VT0139_S1_VP11_20190611",11,84
"796",94212,"1:02:48",890,144,145,134,"Positive",0.90791863,"VT0139_S1_VP11_20190611",186,85
"797",94213,"1:02:48",873,168,191,182,"Positive",0.95262563,"VT0139_S1_VP11_20190611",1,85
"798",94214,"1:02:48",860,230,255,228,"Positive",0.9186547,"VT0139_S1_VP11_20190611",1,85
"799",94215,"1:02:48",847,144,505,331,"Positive",0.5131388,"VT0139_S1_VP11_20190611",1,85
"800",94215,"1:02:48",891,155,216,186,"Positive",0.99850285,"VT0139_S1_VP11_20190611",0,85
"801",94216,"1:02:48",881,418,302,275,"Negative",0.9014254,"VT0139_S1_VP11_20190611",1,85
"802",98213,"1:05:28",790,589,131,240,"Negative",0.7639853,"VT0139_S1_VP11_20190611",3997,86
"803",98217,"1:05:28",942,492,228,226,"Positive",0.99875677,"VT0139_S1_VP11_20190611",4,86
"804",98218,"1:05:28",946,439,281,274,"Positive",0.9398584,"VT0139_S1_VP11_20190611",1,86
"805",98219,"1:05:28",775,375,323,443,"Positive",0.9021641,"VT0139_S1_VP11_20190611",1,86
"806",98220,"1:05:28",652,307,361,520,"Positive",0.99478614,"VT0139_S1_VP11_20190611",1,86
"807",98221,"1:05:28",760,228,457,354,"Positive",0.94263077,"VT0139_S1_VP11_20190611",1,86
"808",98222,"1:05:28",719,168,400,339,"Positive",0.9996381,"VT0139_S1_VP11_20190611",1,86
"809",98223,"1:05:28",662,60,432,282,"Positive",0.99943894,"VT0139_S1_VP11_20190611",1,86
"810",98223,"1:05:28",834,124,276,185,"Positive",0.8417895,"VT0139_S1_VP11_20190611",0,86
"811",98224,"1:05:28",664,106,364,331,"Positive",0.966866,"VT0139_S1_VP11_20190611",1,86
"812",98225,"1:05:29",630,122,313,479,"Positive",0.99994695,"VT0139_S1_VP11_20190611",1,86
"813",98226,"1:05:29",648,115,266,325,"Positive",0.84680074,"VT0139_S1_VP11_20190611",1,86
"814",98227,"1:05:29",647,157,281,356,"Positive",0.99935967,"VT0139_S1_VP11_20190611",1,86
"815",98229,"1:05:29",715,140,167,147,"Positive",0.9989844,"VT0139_S1_VP11_20190611",2,86
"816",98366,"1:05:34",2,431,289,307,"Negative",0.50624865,"VT0139_S1_VP11_20190611",137,87
"817",98368,"1:05:34",246,317,403,312,"Negative",0.6619927,"VT0139_S1_VP11_20190611",2,87
"818",98369,"1:05:34",430,301,380,403,"Positive",0.9907386,"VT0139_S1_VP11_20190611",1,87
"819",98370,"1:05:34",366,177,490,357,"Negative",0.50005114,"VT0139_S1_VP11_20190611",1,87
"820",98371,"1:05:34",519,237,382,221,"Positive",0.9968406,"VT0139_S1_VP11_20190611",1,87
"821",98372,"1:05:34",377,98,551,632,"Positive",0.93081325,"VT0139_S1_VP11_20190611",1,87
"822",98373,"1:05:34",551,60,492,181,"Positive",0.83349574,"VT0139_S1_VP11_20190611",1,87
"823",98373,"1:05:34",911,153,95,109,"Positive",0.8829833,"VT0139_S1_VP11_20190611",0,87
"824",98375,"1:05:34",589,77,279,374,"Positive",0.9995382,"VT0139_S1_VP11_20190611",2,87
"825",98376,"1:05:35",666,6,367,265,"Positive",0.9224508,"VT0139_S1_VP11_20190611",1,87
"826",98377,"1:05:35",667,65,311,206,"Positive",0.94301546,"VT0139_S1_VP11_20190611",1,87
"827",98378,"1:05:35",695,64,295,437,"Positive",0.99977154,"VT0139_S1_VP11_20190611",1,87
"828",98379,"1:05:35",691,55,370,385,"Positive",0.9999988,"VT0139_S1_VP11_20190611",1,87
"829",98380,"1:05:35",699,12,437,350,"Positive",0.9999722,"VT0139_S1_VP11_20190611",1,87
"830",98381,"1:05:35",722,83,287,401,"Positive",0.9999356,"VT0139_S1_VP11_20190611",1,87
"831",98382,"1:05:35",805,46,337,312,"Positive",0.99929714,"VT0139_S1_VP11_20190611",1,87
"832",98383,"1:05:35",766,3,429,303,"Positive",0.99568224,"VT0139_S1_VP11_20190611",1,87
"833",98384,"1:05:35",753,239,402,311,"Positive",0.99202865,"VT0139_S1_VP11_20190611",1,87
"834",98385,"1:05:35",831,170,350,347,"Negative",0.652535,"VT0139_S1_VP11_20190611",1,87
"835",98386,"1:05:35",889,370,222,186,"Positive",0.99878937,"VT0139_S1_VP11_20190611",1,87
"836",98386,"1:05:35",660,301,170,152,"Negative",0.63006115,"VT0139_S1_VP11_20190611",0,87
"837",98387,"1:05:35",695,61,639,437,"Positive",0.9650751,"VT0139_S1_VP11_20190611",1,87
"838",98388,"1:05:35",667,222,498,488,"Positive",0.7502653,"VT0139_S1_VP11_20190611",1,87
"839",98389,"1:05:35",855,202,518,366,"Positive",0.7174358,"VT0139_S1_VP11_20190611",1,87
"840",98716,"1:05:48",889,158,90,117,"Negative",0.7952164,"VT0139_S1_VP11_20190611",327,NA
"841",98778,"1:05:51",779,122,254,243,"Positive",0.98175263,"VT0139_S1_VP11_20190611",62,88
"842",98779,"1:05:51",862,136,139,170,"Positive",0.9960389,"VT0139_S1_VP11_20190611",1,88
"843",98783,"1:05:51",681,150,337,359,"Positive",0.9619368,"VT0139_S1_VP11_20190611",4,88
"844",98784,"1:05:51",685,154,329,403,"Positive",0.99999964,"VT0139_S1_VP11_20190611",1,88
"845",98785,"1:05:51",893,155,261,260,"Positive",0.94005597,"VT0139_S1_VP11_20190611",1,88
"846",98785,"1:05:51",706,228,233,163,"Negative",0.8236312,"VT0139_S1_VP11_20190611",0,88
"847",98786,"1:05:51",752,158,554,480,"Positive",0.917007,"VT0139_S1_VP11_20190611",1,88
"848",98787,"1:05:51",751,239,444,529,"Positive",0.84479576,"VT0139_S1_VP11_20190611",1,88
"849",98788,"1:05:51",954,409,311,326,"Negative",0.9016816,"VT0139_S1_VP11_20190611",1,88
"850",102681,"1:08:27",1070,358,301,210,"Positive",0.5649209,"VT0139_S1_VP11_20190611",3893,89
"851",102682,"1:08:27",902,263,451,332,"Positive",0.6110367,"VT0139_S1_VP11_20190611",1,89
"852",102683,"1:08:27",759,125,564,355,"Negative",0.6770558,"VT0139_S1_VP11_20190611",1,89
"853",102684,"1:08:27",684,240,363,441,"Positive",0.980411,"VT0139_S1_VP11_20190611",1,89
"854",102685,"1:08:27",660,204,468,418,"Positive",0.9780894,"VT0139_S1_VP11_20190611",1,89
"855",102686,"1:08:27",645,171,357,348,"Positive",0.9991492,"VT0139_S1_VP11_20190611",1,89
"856",102687,"1:08:27",649,41,440,381,"Positive",0.9999962,"VT0139_S1_VP11_20190611",1,89
"857",102688,"1:08:27",632,105,318,259,"Positive",0.999777,"VT0139_S1_VP11_20190611",1,89
"858",102689,"1:08:27",629,145,230,332,"Positive",0.9996797,"VT0139_S1_VP11_20190611",1,89
"859",102690,"1:08:27",733,136,207,142,"Negative",0.6055636,"VT0139_S1_VP11_20190611",1,89
"860",103102,"1:08:44",918,132,129,90,"Positive",0.8383825,"VT0139_S1_VP11_20190611",412,90
"861",103109,"1:08:44",881,170,146,149,"Negative",0.7560011,"VT0139_S1_VP11_20190611",7,90
"862",103110,"1:08:44",646,187,272,419,"Positive",0.9986834,"VT0139_S1_VP11_20190611",1,90
"863",103111,"1:08:44",651,176,270,477,"Positive",0.9646176,"VT0139_S1_VP11_20190611",1,90
"864",103112,"1:08:44",706,189,358,507,"Positive",0.9294496,"VT0139_S1_VP11_20190611",1,90
"865",103113,"1:08:44",774,217,492,495,"Negative",0.67169666,"VT0139_S1_VP11_20190611",1,90
"866",103114,"1:08:44",881,340,380,399,"Negative",0.5262626,"VT0139_S1_VP11_20190611",1,90
"867",106941,"1:11:17",964,409,311,282,"Positive",0.8569351,"VT0139_S1_VP11_20190611",3827,91
"868",106942,"1:11:17",740,298,388,412,"Positive",0.5188336,"VT0139_S1_VP11_20190611",1,91
"869",106943,"1:11:17",763,155,404,488,"Positive",0.98252827,"VT0139_S1_VP11_20190611",1,91
"870",106944,"1:11:17",867,151,330,381,"Positive",0.99997795,"VT0139_S1_VP11_20190611",1,91
"871",106945,"1:11:17",870,128,329,160,"Positive",0.73739713,"VT0139_S1_VP11_20190611",1,91
"872",106946,"1:11:17",768,123,378,196,"Positive",0.8985677,"VT0139_S1_VP11_20190611",1,91
"873",106947,"1:11:17",761,155,346,161,"Positive",0.9999825,"VT0139_S1_VP11_20190611",1,91
"874",107267,"1:11:30",757,267,233,132,"Positive",0.97657806,"VT0139_S1_VP11_20190611",320,92
"875",107270,"1:11:30",764,227,242,157,"Positive",0.81835127,"VT0139_S1_VP11_20190611",3,92
"876",107271,"1:11:30",761,220,238,153,"Positive",0.99970007,"VT0139_S1_VP11_20190611",1,92
"877",107273,"1:11:30",767,213,232,201,"Positive",0.90984875,"VT0139_S1_VP11_20190611",2,92
"878",107274,"1:11:30",775,209,226,202,"Positive",0.83011776,"VT0139_S1_VP11_20190611",1,92
"879",107277,"1:11:31",840,197,223,142,"Negative",0.51733595,"VT0139_S1_VP11_20190611",3,92
"880",107279,"1:11:31",906,195,88,114,"Negative",0.9394908,"VT0139_S1_VP11_20190611",2,92
"881",109286,"1:12:51",847,187,159,182,"Positive",0.9596433,"VT0139_S1_VP11_20190611",2007,93
"882",109287,"1:12:51",842,120,346,296,"Positive",0.99997246,"VT0139_S1_VP11_20190611",1,93
"883",109288,"1:12:51",664,265,440,399,"Negative",0.84384453,"VT0139_S1_VP11_20190611",1,93
"884",109317,"1:12:52",637,537,183,432,"Negative",0.698226,"VT0139_S1_VP11_20190611",29,94
"885",109318,"1:12:52",757,463,257,278,"Negative",0.90658945,"VT0139_S1_VP11_20190611",1,94
"886",109320,"1:12:52",847,423,297,433,"Positive",0.7501292,"VT0139_S1_VP11_20190611",2,94
"887",109321,"1:12:52",766,313,292,428,"Positive",0.8949071,"VT0139_S1_VP11_20190611",1,94
"888",109322,"1:12:52",922,264,306,236,"Positive",0.94402635,"VT0139_S1_VP11_20190611",1,94
"889",109323,"1:12:52",852,296,275,261,"Positive",0.89158267,"VT0139_S1_VP11_20190611",1,94
"890",109324,"1:12:52",822,238,316,257,"Positive",0.9314314,"VT0139_S1_VP11_20190611",1,94
"891",109325,"1:12:53",680,131,417,573,"Positive",0.99995863,"VT0139_S1_VP11_20190611",1,94
"892",109326,"1:12:53",658,94,415,566,"Positive",0.9999863,"VT0139_S1_VP11_20190611",1,94
"893",109327,"1:12:53",682,131,376,315,"Positive",0.99995923,"VT0139_S1_VP11_20190611",1,94
"894",109328,"1:12:53",637,99,384,420,"Positive",0.9994892,"VT0139_S1_VP11_20190611",1,94
"895",109329,"1:12:53",665,133,339,195,"Positive",0.9649363,"VT0139_S1_VP11_20190611",1,94
"896",109329,"1:12:53",939,185,99,94,"Negative",0.90194404,"VT0139_S1_VP11_20190611",0,94
"897",109330,"1:12:53",743,110,253,234,"Positive",0.564665,"VT0139_S1_VP11_20190611",1,94
"898",109341,"1:12:53",919,121,121,83,"Positive",0.989035,"VT0139_S1_VP11_20190611",11,94
"899",109342,"1:12:53",908,147,104,112,"Negative",0.7061363,"VT0139_S1_VP11_20190611",1,94
"900",109454,"1:12:58",648,111,492,340,"Positive",0.9998023,"VT0139_S1_VP11_20190611",112,95
"901",109455,"1:12:58",662,140,509,343,"Positive",0.90405655,"VT0139_S1_VP11_20190611",1,95
"902",109456,"1:12:58",726,144,408,297,"Positive",0.9629438,"VT0139_S1_VP11_20190611",1,95
"903",109457,"1:12:58",741,157,377,324,"Positive",0.9947771,"VT0139_S1_VP11_20190611",1,95
"904",109458,"1:12:58",867,161,311,241,"Positive",0.996732,"VT0139_S1_VP11_20190611",1,95
"905",109459,"1:12:58",932,170,287,165,"Positive",0.99432087,"VT0139_S1_VP11_20190611",1,95
"906",109460,"1:12:58",795,347,203,309,"Negative",0.53319293,"VT0139_S1_VP11_20190611",1,95
"907",109462,"1:12:58",970,179,193,102,"Negative",0.80910224,"VT0139_S1_VP11_20190611",2,95
"908",109462,"1:12:58",725,140,154,146,"Positive",0.7688198,"VT0139_S1_VP11_20190611",0,95
"909",109464,"1:12:58",780,39,332,199,"Negative",0.72080266,"VT0139_S1_VP11_20190611",2,95
"910",109888,"1:13:15",732,281,229,212,"Negative",0.5462966,"VT0139_S1_VP11_20190611",424,96
"911",109889,"1:13:15",735,181,321,219,"Positive",0.8565209,"VT0139_S1_VP11_20190611",1,96
"912",109890,"1:13:15",736,325,168,191,"Positive",0.6221951,"VT0139_S1_VP11_20190611",1,96
"913",109891,"1:13:15",748,322,159,178,"Positive",0.78502226,"VT0139_S1_VP11_20190611",1,96
"914",109907,"1:13:16",883,79,95,135,"Positive",0.97023475,"VT0139_S1_VP11_20190611",16,96
"915",109908,"1:13:16",911,83,113,116,"Positive",0.911696,"VT0139_S1_VP11_20190611",1,96
"916",109909,"1:13:16",774,210,130,74,"Negative",0.9999777,"VT0139_S1_VP11_20190611",1,96
"917",109909,"1:13:16",907,97,262,149,"Positive",0.99921465,"VT0139_S1_VP11_20190611",0,96
"918",109910,"1:13:16",682,71,452,424,"Positive",0.9999994,"VT0139_S1_VP11_20190611",1,96
"919",109911,"1:13:16",761,0,581,410,"Positive",0.99596727,"VT0139_S1_VP11_20190611",1,96
"920",109912,"1:13:16",790,69,399,445,"Positive",0.51319236,"VT0139_S1_VP11_20190611",1,96
"921",109913,"1:13:16",1004,193,418,276,"Positive",0.99624544,"VT0139_S1_VP11_20190611",1,96
"922",109913,"1:13:16",828,141,303,94,"Negative",0.8417456,"VT0139_S1_VP11_20190611",0,96
"923",109914,"1:13:16",904,215,505,376,"Negative",0.88406724,"VT0139_S1_VP11_20190611",1,96
"924",114444,"1:16:17",400,507,213,369,"Negative",0.5614116,"VT0139_S1_VP11_20190611",4530,97
"925",114445,"1:16:17",395,353,367,358,"Positive",0.8197036,"VT0139_S1_VP11_20190611",1,97
"926",114446,"1:16:17",419,333,324,486,"Positive",0.83430797,"VT0139_S1_VP11_20190611",1,97
"927",114447,"1:16:17",561,234,444,358,"Positive",0.8449639,"VT0139_S1_VP11_20190611",1,97
"928",114448,"1:16:17",634,248,383,254,"Positive",0.92417204,"VT0139_S1_VP11_20190611",1,97
"929",114449,"1:16:17",652,195,416,519,"Positive",0.73697513,"VT0139_S1_VP11_20190611",1,97
"930",114450,"1:16:18",607,119,408,578,"Positive",0.999998,"VT0139_S1_VP11_20190611",1,97
"931",114451,"1:16:18",745,123,401,247,"Positive",0.91570884,"VT0139_S1_VP11_20190611",1,97
"932",114452,"1:16:18",793,111,384,369,"Positive",0.99984086,"VT0139_S1_VP11_20190611",1,97
"933",114453,"1:16:18",798,117,249,238,"Positive",0.9894713,"VT0139_S1_VP11_20190611",1,97
"934",114810,"1:16:32",758,169,357,285,"Positive",0.96319467,"VT0139_S1_VP11_20190611",357,98
"935",114812,"1:16:32",739,33,628,445,"Positive",0.7531777,"VT0139_S1_VP11_20190611",2,98
"936",114813,"1:16:32",742,133,581,506,"Positive",0.6800513,"VT0139_S1_VP11_20190611",1,98
"937",114814,"1:16:32",774,286,434,506,"Positive",0.8600195,"VT0139_S1_VP11_20190611",1,98
"938",117375,"1:18:15",511,433,287,260,"Negative",0.75873274,"VT0139_S1_VP11_20190611",2561,99
"939",117376,"1:18:15",618,401,289,291,"Negative",0.63697714,"VT0139_S1_VP11_20190611",1,99
"940",117377,"1:18:15",667,267,421,377,"Negative",0.5286672,"VT0139_S1_VP11_20190611",1,99
"941",117378,"1:18:15",635,142,543,479,"Positive",0.996974,"VT0139_S1_VP11_20190611",1,99
"942",117380,"1:18:15",656,13,453,455,"Positive",0.99999547,"VT0139_S1_VP11_20190611",2,99
"943",117381,"1:18:15",761,123,334,197,"Negative",0.8183816,"VT0139_S1_VP11_20190611",1,99
"944",117382,"1:18:15",718,139,361,266,"Negative",0.70747423,"VT0139_S1_VP11_20190611",1,99
"945",117760,"1:18:30",922,148,145,90,"Positive",0.966422,"VT0139_S1_VP11_20190611",378,100
"946",117761,"1:18:30",727,155,341,323,"Positive",0.9955735,"VT0139_S1_VP11_20190611",1,100
"947",117762,"1:18:30",721,164,318,400,"Positive",0.9999441,"VT0139_S1_VP11_20190611",1,100
"948",117763,"1:18:30",744,167,542,460,"Positive",0.63154125,"VT0139_S1_VP11_20190611",1,100
"949",117764,"1:18:30",750,189,472,530,"Negative",0.6646432,"VT0139_S1_VP11_20190611",1,100
"950",118446,"1:18:57",469,543,177,564,"Negative",0.517679,"VT0139_S1_VP11_20190611",682,101
"951",118466,"1:18:58",1098,447,273,182,"Positive",0.90791076,"VT0139_S1_VP11_20190611",20,101
"952",118467,"1:18:58",1042,408,312,238,"Negative",0.76383877,"VT0139_S1_VP11_20190611",1,101
"953",118468,"1:18:58",881,336,364,282,"Positive",0.73911774,"VT0139_S1_VP11_20190611",1,101
"954",118470,"1:18:58",712,241,353,348,"Positive",0.99934024,"VT0139_S1_VP11_20190611",2,101
"955",118471,"1:18:58",681,191,332,413,"Positive",0.9542088,"VT0139_S1_VP11_20190611",1,101
"956",118472,"1:18:58",693,83,372,325,"Positive",0.99972075,"VT0139_S1_VP11_20190611",1,101
"957",118473,"1:18:58",683,110,340,327,"Positive",0.9996581,"VT0139_S1_VP11_20190611",1,101
"958",118474,"1:18:58",590,12,450,401,"Positive",0.9999645,"VT0139_S1_VP11_20190611",1,101
"959",118475,"1:18:59",601,89,371,368,"Positive",0.9895175,"VT0139_S1_VP11_20190611",1,101
"960",118476,"1:18:59",650,50,454,333,"Positive",0.9851879,"VT0139_S1_VP11_20190611",1,101
"961",118477,"1:18:59",903,93,106,95,"Positive",0.5156498,"VT0139_S1_VP11_20190611",1,101
"962",118478,"1:18:59",924,83,337,198,"Negative",0.531577,"VT0139_S1_VP11_20190611",1,101
"963",118479,"1:18:59",897,93,324,339,"Positive",0.9773323,"VT0139_S1_VP11_20190611",1,101
"964",118482,"1:18:59",904,105,198,206,"Positive",0.8715807,"VT0139_S1_VP11_20190611",3,101
"965",118486,"1:18:59",865,361,149,196,"Positive",0.91406614,"VT0139_S1_VP11_20190611",4,101
"966",118493,"1:18:59",880,330,105,92,"Positive",0.5889088,"VT0139_S1_VP11_20190611",7,101
"967",118539,"1:19:01",740,253,283,325,"Positive",0.8825869,"VT0139_S1_VP11_20190611",46,102
"968",118540,"1:19:01",655,211,377,557,"Positive",0.75510174,"VT0139_S1_VP11_20190611",1,102
"969",118541,"1:19:01",674,169,438,494,"Positive",0.99218154,"VT0139_S1_VP11_20190611",1,102
"970",118542,"1:19:01",731,205,469,366,"Positive",0.92744774,"VT0139_S1_VP11_20190611",1,102
"971",118543,"1:19:01",751,182,426,388,"Positive",0.9992405,"VT0139_S1_VP11_20190611",1,102
"972",118544,"1:19:01",850,172,437,208,"Positive",0.8500292,"VT0139_S1_VP11_20190611",1,102
"973",118545,"1:19:01",842,225,394,254,"Positive",0.99602723,"VT0139_S1_VP11_20190611",1,102
"974",118546,"1:19:01",849,292,146,115,"Positive",0.6143303,"VT0139_S1_VP11_20190611",1,102
"975",118549,"1:19:01",980,160,161,137,"Positive",0.99953616,"VT0139_S1_VP11_20190611",3,102
"976",118550,"1:19:02",775,143,202,387,"Positive",0.96945447,"VT0139_S1_VP11_20190611",1,102
"977",118551,"1:19:02",888,151,351,163,"Positive",0.9917951,"VT0139_S1_VP11_20190611",1,102
"978",118552,"1:19:02",711,130,388,316,"Positive",0.9765237,"VT0139_S1_VP11_20190611",1,102
"979",118553,"1:19:02",709,155,363,377,"Positive",0.8916053,"VT0139_S1_VP11_20190611",1,102
"980",118580,"1:19:03",685,118,378,349,"Positive",0.7937657,"VT0139_S1_VP11_20190611",27,103
"981",118581,"1:19:03",678,0,470,511,"Positive",0.99964213,"VT0139_S1_VP11_20190611",1,103
"982",118582,"1:19:03",815,92,359,302,"Positive",0.99986446,"VT0139_S1_VP11_20190611",1,103
"983",118582,"1:19:03",692,112,325,204,"Positive",0.81405634,"VT0139_S1_VP11_20190611",0,103
"984",118583,"1:19:03",713,87,258,315,"Positive",1,"VT0139_S1_VP11_20190611",1,103
"985",118584,"1:19:03",688,115,326,332,"Positive",0.9999709,"VT0139_S1_VP11_20190611",1,103
"986",118585,"1:19:03",760,124,343,322,"Positive",0.9824582,"VT0139_S1_VP11_20190611",1,103
"987",118586,"1:19:03",695,135,281,298,"Positive",0.9389736,"VT0139_S1_VP11_20190611",1,103
"988",118587,"1:19:03",670,298,253,263,"Positive",0.99865997,"VT0139_S1_VP11_20190611",1,103
"989",118587,"1:19:03",690,25,176,192,"Negative",0.6529882,"VT0139_S1_VP11_20190611",0,103
"990",118588,"1:19:03",640,29,526,522,"Positive",1,"VT0139_S1_VP11_20190611",1,103
"991",118589,"1:19:03",654,207,411,562,"Positive",0.98246336,"VT0139_S1_VP11_20190611",1,103
"992",118590,"1:19:03",710,124,566,340,"Positive",0.97250485,"VT0139_S1_VP11_20190611",1,103
"993",118591,"1:19:03",770,170,531,374,"Positive",0.9123022,"VT0139_S1_VP11_20190611",1,103
"994",118592,"1:19:03",925,530,190,293,"Positive",0.8068599,"VT0139_S1_VP11_20190611",1,103
"995",118680,"1:19:07",766,509,211,514,"Positive",0.6149316,"VT0139_S1_VP11_20190611",88,104
"996",118681,"1:19:07",793,385,321,330,"Positive",0.8893435,"VT0139_S1_VP11_20190611",1,104
"997",118682,"1:19:07",800,346,357,254,"Positive",0.97792405,"VT0139_S1_VP11_20190611",1,104
"998",118683,"1:19:07",788,265,362,259,"Positive",0.9037152,"VT0139_S1_VP11_20190611",1,104
"999",118684,"1:19:07",721,187,406,306,"Positive",0.7024679,"VT0139_S1_VP11_20190611",1,104
"1000",118685,"1:19:07",660,5,478,492,"Positive",0.9997818,"VT0139_S1_VP11_20190611",1,104
"1001",118686,"1:19:07",710,108,350,290,"Positive",0.99999297,"VT0139_S1_VP11_20190611",1,104
"1002",118687,"1:19:07",730,112,311,282,"Positive",0.999877,"VT0139_S1_VP11_20190611",1,104
"1003",118688,"1:19:07",688,293,105,110,"Negative",0.6423777,"VT0139_S1_VP11_20190611",1,104
"1004",118688,"1:19:07",870,13,287,170,"Negative",0.60452235,"VT0139_S1_VP11_20190611",0,104
"1005",118690,"1:19:07",371,0,664,739,"Positive",0.9972408,"VT0139_S1_VP11_20190611",2,104
"1006",118691,"1:19:07",903,106,614,377,"Positive",0.99820065,"VT0139_S1_VP11_20190611",1,104
"1007",118691,"1:19:07",729,147,199,97,"Negative",0.9421405,"VT0139_S1_VP11_20190611",0,104
"1008",118699,"1:19:07",810,339,142,137,"Positive",0.9670884,"VT0139_S1_VP11_20190611",8,104
"1009",118700,"1:19:08",654,201,320,468,"Negative",0.5322652,"VT0139_S1_VP11_20190611",1,104
"1010",118704,"1:19:08",943,303,107,149,"Positive",0.69974834,"VT0139_S1_VP11_20190611",4,104
"1011",118705,"1:19:08",860,363,131,140,"Negative",0.9350046,"VT0139_S1_VP11_20190611",1,104
"1012",118801,"1:19:12",707,164,383,459,"Positive",0.9358047,"VT0139_S1_VP11_20190611",96,105
"1013",118802,"1:19:12",712,209,319,453,"Positive",0.8436473,"VT0139_S1_VP11_20190611",1,105
"1014",118803,"1:19:12",729,127,519,359,"Positive",0.842417,"VT0139_S1_VP11_20190611",1,105
"1015",118804,"1:19:12",757,145,413,314,"Positive",0.99505335,"VT0139_S1_VP11_20190611",1,105
"1016",118805,"1:19:12",765,383,321,368,"Positive",0.70638543,"VT0139_S1_VP11_20190611",1,105
"1017",118805,"1:19:12",861,123,156,201,"Positive",0.97423583,"VT0139_S1_VP11_20190611",0,105
"1018",118806,"1:19:12",959,409,155,192,"Negative",0.71497774,"VT0139_S1_VP11_20190611",1,105
"1019",118806,"1:19:12",939,167,126,125,"Negative",0.9498524,"VT0139_S1_VP11_20190611",0,105
"1020",119055,"1:19:22",877,118,113,116,"Positive",0.5370735,"VT0139_S1_VP11_20190611",249,106
"1021",119056,"1:19:22",897,117,158,137,"Positive",0.9968258,"VT0139_S1_VP11_20190611",1,106
"1022",119057,"1:19:22",724,56,438,215,"Positive",0.99856395,"VT0139_S1_VP11_20190611",1,106
"1023",119057,"1:19:22",912,60,429,273,"Positive",0.9976528,"VT0139_S1_VP11_20190611",0,106
"1024",119058,"1:19:22",930,114,231,317,"Positive",0.65592533,"VT0139_S1_VP11_20190611",1,106
"1025",119059,"1:19:22",967,535,163,172,"Positive",0.5992898,"VT0139_S1_VP11_20190611",1,106
"1026",119059,"1:19:22",936,133,295,344,"Positive",0.6071249,"VT0139_S1_VP11_20190611",0,106
"1027",121494,"1:20:59",1109,0,238,162,"Negative",0.91005117,"VT0139_S1_VP11_20190611",2435,107
"1028",121495,"1:20:59",1048,34,377,232,"Negative",0.9087785,"VT0139_S1_VP11_20190611",1,107
"1029",121496,"1:20:59",970,132,428,211,"Negative",0.6141434,"VT0139_S1_VP11_20190611",1,107
"1030",121497,"1:20:59",916,183,410,199,"Positive",0.9991709,"VT0139_S1_VP11_20190611",1,107
"1031",121498,"1:20:59",821,187,402,262,"Positive",0.99990034,"VT0139_S1_VP11_20190611",1,107
"1032",121499,"1:20:59",659,126,440,515,"Positive",0.9766832,"VT0139_S1_VP11_20190611",1,107
"1033",121500,"1:21:00",660,118,403,616,"Positive",0.9997385,"VT0139_S1_VP11_20190611",1,107
"1034",121501,"1:21:00",777,114,389,263,"Positive",0.9965281,"VT0139_S1_VP11_20190611",1,107
"1035",121502,"1:21:00",786,163,333,182,"Positive",0.96931744,"VT0139_S1_VP11_20190611",1,107
"1036",121743,"1:21:09",780,332,160,134,"Positive",0.9000329,"VT0139_S1_VP11_20190611",241,108
"1037",121747,"1:21:09",788,354,93,115,"Negative",0.8322569,"VT0139_S1_VP11_20190611",4,108
"1038",121748,"1:21:09",805,209,278,130,"Positive",0.7951863,"VT0139_S1_VP11_20190611",1,108
"1039",121765,"1:21:10",817,128,211,292,"Negative",0.8141437,"VT0139_S1_VP11_20190611",17,108
"1040",121766,"1:21:10",752,130,373,432,"Positive",0.9990132,"VT0139_S1_VP11_20190611",1,108
"1041",121767,"1:21:10",804,57,456,462,"Negative",0.7046537,"VT0139_S1_VP11_20190611",1,108
"1042",121768,"1:21:10",815,204,266,465,"Positive",0.84338284,"VT0139_S1_VP11_20190611",1,108
"1043",125532,"1:23:41",237,43,643,855,"Positive",0.81701255,"VT0139_S1_VP11_20190611",3764,NA
"1044",125938,"1:23:57",613,573,147,423,"Negative",0.8507063,"VT0139_S1_VP11_20190611",406,109
"1045",125938,"1:23:57",780,0,236,395,"Negative",0.87898,"VT0139_S1_VP11_20190611",0,109
"1046",125939,"1:23:57",608,320,400,458,"Negative",0.8990856,"VT0139_S1_VP11_20190611",1,109
"1047",125939,"1:23:57",672,5,222,320,"Negative",0.8398245,"VT0139_S1_VP11_20190611",0,109
"1048",125940,"1:23:57",613,562,158,456,"Negative",0.9471931,"VT0139_S1_VP11_20190611",1,109
"1049",125940,"1:23:57",671,20,223,50,"Negative",1,"VT0139_S1_VP11_20190611",0,109
"1050",125940,"1:23:57",873,135,75,137,"Positive",0.6948386,"VT0139_S1_VP11_20190611",0,109
